Overriding config with hw/2l6h/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char-2l6h'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 2
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 3000
lr_decay_iters = 3000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 3.57M
num decayed parameter tensors: 10, with 3,662,208 parameters
num non-decayed parameter tensors: 5, with 1,920 parameters
iter 820: loss 1.5429, time 36.96ms, mfu 3.14%
iter 830: loss 1.5247, time 37.42ms, mfu 3.16%
iter 840: loss 1.5069, time 39.02ms, mfu 3.17%
iter 850: loss 1.5346, time 38.83ms, mfu 3.17%
iter 860: loss 1.5195, time 38.47ms, mfu 3.18%
iter 870: loss 1.5163, time 37.58ms, mfu 3.19%
iter 880: loss 1.5216, time 37.36ms, mfu 3.21%
iter 890: loss 1.5229, time 38.64ms, mfu 3.21%
iter 900: loss 1.4951, time 39.61ms, mfu 3.20%
iter 910: loss 1.5147, time 38.96ms, mfu 3.20%
iter 920: loss 1.5227, time 37.57ms, mfu 3.21%
iter 930: loss 1.5001, time 37.13ms, mfu 3.23%
iter 940: loss 1.4712, time 38.38ms, mfu 3.23%
iter 950: loss 1.5063, time 39.61ms, mfu 3.22%
iter 960: loss 1.4929, time 38.93ms, mfu 3.22%
iter 970: loss 1.5004, time 38.93ms, mfu 3.22%
iter 980: loss 1.4831, time 37.41ms, mfu 3.23%
iter 990: loss 1.4810, time 37.59ms, mfu 3.24%
step 1000: train loss 1.3738, val loss 1.6060
saving checkpoint to out-shakespeare-char-2l6h
iter 1000: loss 1.4940, time 4473.11ms, mfu 2.92%
iter 1010: loss 1.4870, time 39.46ms, mfu 2.94%
iter 1020: loss 1.4924, time 36.83ms, mfu 2.99%
iter 1030: loss 1.5022, time 37.99ms, mfu 3.02%
iter 1040: loss 1.4685, time 39.56ms, mfu 3.03%
iter 1050: loss 1.4647, time 38.97ms, mfu 3.05%
iter 1060: loss 1.4899, time 39.24ms, mfu 3.06%
iter 1070: loss 1.4537, time 38.15ms, mfu 3.08%
iter 1080: loss 1.4650, time 38.89ms, mfu 3.09%
iter 1090: loss 1.4792, time 37.88ms, mfu 3.11%
iter 1100: loss 1.4461, time 37.52ms, mfu 3.14%
iter 1110: loss 1.4520, time 36.90ms, mfu 3.16%
iter 1120: loss 1.4524, time 38.73ms, mfu 3.17%
iter 1130: loss 1.4488, time 38.95ms, mfu 3.17%
iter 1140: loss 1.4633, time 39.23ms, mfu 3.17%
iter 1150: loss 1.4547, time 39.85ms, mfu 3.17%
iter 1160: loss 1.4161, time 38.72ms, mfu 3.17%
iter 1170: loss 1.4662, time 38.35ms, mfu 3.18%
iter 1180: loss 1.4330, time 37.66ms, mfu 3.19%
iter 1190: loss 1.4409, time 37.96ms, mfu 3.20%
iter 1200: loss 1.4289, time 36.85ms, mfu 3.22%
iter 1210: loss 1.4570, time 38.20ms, mfu 3.23%
iter 1220: loss 1.4572, time 37.50ms, mfu 3.24%
iter 1230: loss 1.4461, time 37.32ms, mfu 3.25%
iter 1240: loss 1.4172, time 37.14ms, mfu 3.26%
step 1250: train loss 1.3260, val loss 1.5733
saving checkpoint to out-shakespeare-char-2l6h
iter 1250: loss 1.4528, time 4498.55ms, mfu 2.93%
iter 1260: loss 1.4235, time 37.54ms, mfu 2.97%
iter 1270: loss 1.4076, time 36.65ms, mfu 3.02%
iter 1280: loss 1.4353, time 37.55ms, mfu 3.05%
iter 1290: loss 1.4359, time 37.93ms, mfu 3.07%
iter 1300: loss 1.4344, time 37.46ms, mfu 3.10%
iter 1310: loss 1.4231, time 37.58ms, mfu 3.12%
iter 1320: loss 1.4910, time 37.93ms, mfu 3.14%
iter 1330: loss 1.4312, time 38.16ms, mfu 3.15%
iter 1340: loss 1.4086, time 37.58ms, mfu 3.17%
iter 1350: loss 1.4001, time 38.01ms, mfu 3.18%
iter 1360: loss 1.4312, time 37.97ms, mfu 3.19%
iter 1370: loss 1.4383, time 37.39ms, mfu 3.20%
iter 1380: loss 1.4331, time 38.79ms, mfu 3.20%
iter 1390: loss 1.4329, time 38.73ms, mfu 3.21%
iter 1400: loss 1.4217, time 39.01ms, mfu 3.21%
iter 1410: loss 1.4112, time 38.55ms, mfu 3.21%
iter 1420: loss 1.4237, time 38.26ms, mfu 3.21%
iter 1430: loss 1.3862, time 39.11ms, mfu 3.21%
iter 1440: loss 1.4006, time 39.06ms, mfu 3.21%
iter 1450: loss 1.3935, time 39.25ms, mfu 3.21%
iter 1460: loss 1.4262, time 39.45ms, mfu 3.20%
iter 1470: loss 1.4138, time 39.74ms, mfu 3.20%
iter 1480: loss 1.4341, time 39.78ms, mfu 3.19%
iter 1490: loss 1.4105, time 37.67ms, mfu 3.20%
step 1500: train loss 1.2891, val loss 1.5534
saving checkpoint to out-shakespeare-char-2l6h
iter 1500: loss 1.3765, time 4560.75ms, mfu 2.88%
iter 1510: loss 1.4186, time 38.56ms, mfu 2.92%
iter 1520: loss 1.3907, time 38.35ms, mfu 2.95%
iter 1530: loss 1.3846, time 38.95ms, mfu 2.98%
iter 1540: loss 1.4156, time 39.77ms, mfu 2.99%
iter 1550: loss 1.3744, time 39.07ms, mfu 3.01%
iter 1560: loss 1.3992, time 37.62ms, mfu 3.04%
iter 1570: loss 1.3846, time 38.15ms, mfu 3.07%
iter 1580: loss 1.3942, time 38.01ms, mfu 3.09%
iter 1590: loss 1.3878, time 38.43ms, mfu 3.10%
iter 1600: loss 1.4029, time 38.45ms, mfu 3.12%
iter 1610: loss 1.3909, time 39.79ms, mfu 3.12%
iter 1620: loss 1.3966, time 39.87ms, mfu 3.12%
iter 1630: loss 1.3842, time 39.30ms, mfu 3.13%
iter 1640: loss 1.3875, time 37.14ms, mfu 3.15%
iter 1650: loss 1.3936, time 38.15ms, mfu 3.16%
iter 1660: loss 1.4059, time 38.37ms, mfu 3.17%
iter 1670: loss 1.3925, time 40.23ms, mfu 3.16%
iter 1680: loss 1.3785, time 39.71ms, mfu 3.16%
iter 1690: loss 1.3536, time 37.97ms, mfu 3.17%
iter 1700: loss 1.4165, time 38.59ms, mfu 3.18%
iter 1710: loss 1.3713, time 39.09ms, mfu 3.18%
iter 1720: loss 1.3884, time 39.84ms, mfu 3.18%
iter 1730: loss 1.3838, time 38.82ms, mfu 3.18%
iter 1740: loss 1.4028, time 37.84ms, mfu 3.19%
step 1750: train loss 1.2593, val loss 1.5271
saving checkpoint to out-shakespeare-char-2l6h
iter 1750: loss 1.3869, time 4537.18ms, mfu 2.87%
iter 1760: loss 1.3623, time 37.81ms, mfu 2.92%
iter 1770: loss 1.3688, time 37.83ms, mfu 2.96%
iter 1780: loss 1.3549, time 39.24ms, mfu 2.98%
iter 1790: loss 1.3583, time 39.25ms, mfu 3.00%
iter 1800: loss 1.3779, time 39.56ms, mfu 3.01%
iter 1810: loss 1.3717, time 38.06ms, mfu 3.04%
iter 1820: loss 1.3775, time 39.58ms, mfu 3.05%
iter 1830: loss 1.3409, time 39.63ms, mfu 3.06%
iter 1840: loss 1.3280, time 39.94ms, mfu 3.07%
iter 1850: loss 1.3881, time 39.07ms, mfu 3.08%
iter 1860: loss 1.3984, time 38.89ms, mfu 3.09%
iter 1870: loss 1.3888, time 38.21ms, mfu 3.11%
iter 1880: loss 1.3527, time 39.78ms, mfu 3.11%
iter 1890: loss 1.3861, time 40.24ms, mfu 3.11%
iter 1900: loss 1.3345, time 37.24ms, mfu 3.13%
iter 1910: loss 1.3567, time 38.51ms, mfu 3.15%
iter 1920: loss 1.3848, time 39.38ms, mfu 3.15%
iter 1930: loss 1.3693, time 39.11ms, mfu 3.15%
iter 1940: loss 1.3526, time 38.16ms, mfu 3.16%
iter 1950: loss 1.3556, time 39.15ms, mfu 3.17%
iter 1960: loss 1.3767, time 40.90ms, mfu 3.15%
iter 1970: loss 1.3630, time 39.42ms, mfu 3.16%
iter 1980: loss 1.3699, time 38.44ms, mfu 3.16%
iter 1990: loss 1.3542, time 38.35ms, mfu 3.17%
step 2000: train loss 1.2340, val loss 1.5179
saving checkpoint to out-shakespeare-char-2l6h
iter 2000: loss 1.3194, time 4533.91ms, mfu 2.86%
iter 2010: loss 1.3470, time 39.84ms, mfu 2.89%
iter 2020: loss 1.3335, time 39.28ms, mfu 2.91%
iter 2030: loss 1.3784, time 38.53ms, mfu 2.95%
iter 2040: loss 1.3603, time 38.89ms, mfu 2.97%
iter 2050: loss 1.3385, time 40.08ms, mfu 2.99%
iter 2060: loss 1.3400, time 38.88ms, mfu 3.01%
iter 2070: loss 1.3605, time 39.32ms, mfu 3.03%
iter 2080: loss 1.3071, time 39.28ms, mfu 3.04%
iter 2090: loss 1.3618, time 39.71ms, mfu 3.05%
iter 2100: loss 1.3323, time 40.56ms, mfu 3.05%
iter 2110: loss 1.3389, time 37.82ms, mfu 3.08%
iter 2120: loss 1.3434, time 39.34ms, mfu 3.09%
iter 2130: loss 1.3366, time 39.83ms, mfu 3.09%
iter 2140: loss 1.3553, time 40.44ms, mfu 3.09%
iter 2150: loss 1.3703, time 39.12ms, mfu 3.10%
iter 2160: loss 1.3214, time 38.12ms, mfu 3.12%
iter 2170: loss 1.3220, time 39.90ms, mfu 3.12%
iter 2180: loss 1.3198, time 37.36ms, mfu 3.14%
iter 2190: loss 1.3336, time 39.06ms, mfu 3.15%
iter 2200: loss 1.3392, time 40.51ms, mfu 3.14%
iter 2210: loss 1.3501, time 38.34ms, mfu 3.15%
iter 2220: loss 1.3429, time 39.96ms, mfu 3.15%
iter 2230: loss 1.3372, time 40.60ms, mfu 3.14%
iter 2240: loss 1.3284, time 39.04ms, mfu 3.15%
step 2250: train loss 1.2150, val loss 1.5165
saving checkpoint to out-shakespeare-char-2l6h
iter 2250: loss 1.3232, time 4577.83ms, mfu 2.83%
iter 2260: loss 1.3389, time 38.16ms, mfu 2.88%
iter 2270: loss 1.3283, time 38.27ms, mfu 2.92%
iter 2280: loss 1.3506, time 40.02ms, mfu 2.94%
iter 2290: loss 1.3304, time 37.35ms, mfu 2.98%
iter 2300: loss 1.3242, time 39.63ms, mfu 2.99%
iter 2310: loss 1.3219, time 40.25ms, mfu 3.00%
iter 2320: loss 1.3137, time 37.66ms, mfu 3.03%
iter 2330: loss 1.3081, time 39.79ms, mfu 3.04%
iter 2340: loss 1.3384, time 40.74ms, mfu 3.05%
iter 2350: loss 1.3325, time 37.95ms, mfu 3.07%
iter 2360: loss 1.3294, time 39.88ms, mfu 3.08%
iter 2370: loss 1.3247, time 38.38ms, mfu 3.09%
iter 2380: loss 1.3329, time 39.28ms, mfu 3.10%
iter 2390: loss 1.2881, time 40.25ms, mfu 3.10%
iter 2400: loss 1.3319, time 38.86ms, mfu 3.11%
iter 2410: loss 1.3246, time 40.11ms, mfu 3.11%
iter 2420: loss 1.3438, time 38.00ms, mfu 3.13%
iter 2430: loss 1.3509, time 39.94ms, mfu 3.13%
iter 2440: loss 1.3059, time 39.10ms, mfu 3.13%
iter 2450: loss 1.3400, time 41.25ms, mfu 3.12%
iter 2460: loss 1.2910, time 39.44ms, mfu 3.13%
iter 2470: loss 1.3137, time 39.70ms, mfu 3.13%
iter 2480: loss 1.3155, time 38.90ms, mfu 3.14%
iter 2490: loss 1.3297, time 39.76ms, mfu 3.14%
step 2500: train loss 1.2001, val loss 1.5117
saving checkpoint to out-shakespeare-char-2l6h
iter 2500: loss 1.3080, time 4593.77ms, mfu 2.83%
iter 2510: loss 1.2788, time 40.01ms, mfu 2.86%
iter 2520: loss 1.2927, time 40.26ms, mfu 2.88%
iter 2530: loss 1.3432, time 40.10ms, mfu 2.90%
iter 2540: loss 1.3288, time 37.92ms, mfu 2.94%
iter 2550: loss 1.3056, time 39.43ms, mfu 2.96%
iter 2560: loss 1.2795, time 37.89ms, mfu 3.00%
iter 2570: loss 1.3071, time 39.31ms, mfu 3.01%
iter 2580: loss 1.3384, time 39.72ms, mfu 3.03%
iter 2590: loss 1.2831, time 38.87ms, mfu 3.04%
iter 2600: loss 1.3065, time 40.31ms, mfu 3.05%
iter 2610: loss 1.3465, time 40.44ms, mfu 3.05%
iter 2620: loss 1.2917, time 39.72ms, mfu 3.06%
iter 2630: loss 1.3117, time 39.80ms, mfu 3.07%
iter 2640: loss 1.3052, time 40.91ms, mfu 3.07%
iter 2650: loss 1.3094, time 40.22ms, mfu 3.07%
iter 2660: loss 1.3164, time 39.96ms, mfu 3.08%
iter 2670: loss 1.3336, time 39.87ms, mfu 3.08%
iter 2680: loss 1.2884, time 39.04ms, mfu 3.09%
iter 2690: loss 1.3277, time 40.12ms, mfu 3.09%
iter 2700: loss 1.3178, time 38.66ms, mfu 3.11%
iter 2710: loss 1.3079, time 40.15ms, mfu 3.11%
iter 2720: loss 1.2911, time 40.58ms, mfu 3.10%
iter 2730: loss 1.3164, time 38.65ms, mfu 3.12%
iter 2740: loss 1.2842, time 40.70ms, mfu 3.11%
step 2750: train loss 1.1874, val loss 1.5012
saving checkpoint to out-shakespeare-char-2l6h
iter 2750: loss 1.2820, time 4617.94ms, mfu 2.80%
iter 2760: loss 1.3214, time 38.81ms, mfu 2.84%
iter 2770: loss 1.3032, time 39.36ms, mfu 2.88%
iter 2780: loss 1.2739, time 40.05ms, mfu 2.90%
iter 2790: loss 1.3279, time 39.47ms, mfu 2.93%
iter 2800: loss 1.2868, time 40.22ms, mfu 2.94%
iter 2810: loss 1.3101, time 39.85ms, mfu 2.96%
iter 2820: loss 1.2817, time 39.90ms, mfu 2.98%
iter 2830: loss 1.3129, time 39.79ms, mfu 2.99%
iter 2840: loss 1.2984, time 38.26ms, mfu 3.02%
iter 2850: loss 1.3291, time 40.18ms, mfu 3.03%
iter 2860: loss 1.3090, time 38.14ms, mfu 3.05%
iter 2870: loss 1.3352, time 41.14ms, mfu 3.05%
iter 2880: loss 1.2779, time 39.57ms, mfu 3.06%
iter 2890: loss 1.2868, time 37.94ms, mfu 3.08%
iter 2900: loss 1.3003, time 40.56ms, mfu 3.08%
iter 2910: loss 1.2969, time 39.97ms, mfu 3.09%
iter 2920: loss 1.2915, time 39.10ms, mfu 3.10%
iter 2930: loss 1.3196, time 40.48ms, mfu 3.10%
iter 2940: loss 1.2784, time 38.79ms, mfu 3.11%
iter 2950: loss 1.2862, time 40.90ms, mfu 3.10%
iter 2960: loss 1.2914, time 40.32ms, mfu 3.10%
iter 2970: loss 1.2886, time 38.20ms, mfu 3.12%
iter 2980: loss 1.2961, time 40.81ms, mfu 3.11%
iter 2990: loss 1.3243, time 40.04ms, mfu 3.11%
step 3000: train loss 1.1818, val loss 1.4949
saving checkpoint to out-shakespeare-char-2l6h
iter 3000: loss 1.3107, time 4610.67ms, mfu 2.80%
