Overriding config with hw/12l8h/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char-12l8h'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 12
n_head = 8
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 3000
lr_decay_iters = 3000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 21.27M
num decayed parameter tensors: 50, with 21,356,928 parameters
num non-decayed parameter tensors: 25, with 9,600 parameters
iter 820: loss 1.3397, time 230.13ms, mfu 3.05%
iter 830: loss 1.3257, time 232.94ms, mfu 3.07%
iter 840: loss 1.3587, time 231.73ms, mfu 3.08%
iter 850: loss 1.3269, time 231.30ms, mfu 3.09%
iter 860: loss 1.3295, time 228.89ms, mfu 3.11%
iter 870: loss 1.3131, time 228.60ms, mfu 3.13%
iter 880: loss 1.3069, time 233.70ms, mfu 3.13%
iter 890: loss 1.2688, time 234.82ms, mfu 3.14%
iter 900: loss 1.2904, time 229.70ms, mfu 3.15%
iter 910: loss 1.3087, time 229.72ms, mfu 3.16%
iter 920: loss 1.3179, time 232.29ms, mfu 3.16%
iter 930: loss 1.2549, time 229.99ms, mfu 3.17%
iter 940: loss 1.2898, time 227.82ms, mfu 3.18%
iter 950: loss 1.2731, time 233.05ms, mfu 3.18%
iter 960: loss 1.3167, time 233.36ms, mfu 3.18%
iter 970: loss 1.2798, time 231.81ms, mfu 3.18%
iter 980: loss 1.2845, time 232.68ms, mfu 3.19%
iter 990: loss 1.2541, time 236.41ms, mfu 3.18%
step 1000: train loss 1.2117, val loss 1.5037
saving checkpoint to out-shakespeare-char-12l8h
iter 1000: loss 1.2870, time 25926.32ms, mfu 2.87%
iter 1010: loss 1.2321, time 232.15ms, mfu 2.90%
iter 1020: loss 1.2396, time 233.26ms, mfu 2.93%
iter 1030: loss 1.2648, time 232.18ms, mfu 2.96%
iter 1040: loss 1.2552, time 232.47ms, mfu 2.98%
iter 1050: loss 1.2698, time 232.80ms, mfu 3.00%
iter 1060: loss 1.2540, time 231.28ms, mfu 3.02%
iter 1070: loss 1.2554, time 233.19ms, mfu 3.04%
iter 1080: loss 1.2680, time 229.53ms, mfu 3.06%
iter 1090: loss 1.2251, time 233.12ms, mfu 3.07%
iter 1100: loss 1.2419, time 231.49ms, mfu 3.09%
iter 1110: loss 1.2549, time 233.57ms, mfu 3.10%
iter 1120: loss 1.2137, time 235.93ms, mfu 3.10%
iter 1130: loss 1.2630, time 231.51ms, mfu 3.12%
iter 1140: loss 1.2223, time 232.83ms, mfu 3.12%
iter 1150: loss 1.2357, time 229.74ms, mfu 3.14%
iter 1160: loss 1.2204, time 232.75ms, mfu 3.14%
iter 1170: loss 1.2101, time 230.44ms, mfu 3.15%
iter 1180: loss 1.2127, time 232.14ms, mfu 3.16%
iter 1190: loss 1.2002, time 231.18ms, mfu 3.16%
iter 1200: loss 1.1693, time 233.70ms, mfu 3.16%
iter 1210: loss 1.2051, time 231.12ms, mfu 3.17%
iter 1220: loss 1.2087, time 234.41ms, mfu 3.17%
iter 1230: loss 1.1763, time 233.17ms, mfu 3.17%
iter 1240: loss 1.1470, time 231.23ms, mfu 3.18%
step 1250: train loss 1.1182, val loss 1.4772
saving checkpoint to out-shakespeare-char-12l8h
iter 1250: loss 1.1709, time 25890.26ms, mfu 2.86%
iter 1260: loss 1.1671, time 229.54ms, mfu 2.90%
iter 1270: loss 1.2156, time 230.57ms, mfu 2.93%
iter 1280: loss 1.1795, time 233.70ms, mfu 2.96%
iter 1290: loss 1.1476, time 231.44ms, mfu 2.98%
iter 1300: loss 1.1511, time 232.78ms, mfu 3.01%
iter 1310: loss 1.1861, time 227.10ms, mfu 3.03%
iter 1320: loss 1.1623, time 228.19ms, mfu 3.06%
iter 1330: loss 1.1754, time 234.88ms, mfu 3.07%
iter 1340: loss 1.1497, time 232.68ms, mfu 3.08%
iter 1350: loss 1.1648, time 232.73ms, mfu 3.09%
iter 1360: loss 1.1388, time 234.92ms, mfu 3.10%
iter 1370: loss 1.1628, time 229.87ms, mfu 3.11%
iter 1380: loss 1.1365, time 234.68ms, mfu 3.12%
iter 1390: loss 1.1528, time 231.70ms, mfu 3.13%
iter 1400: loss 1.1304, time 234.85ms, mfu 3.13%
iter 1410: loss 1.1454, time 231.71ms, mfu 3.14%
iter 1420: loss 1.1648, time 232.89ms, mfu 3.15%
iter 1430: loss 1.1276, time 231.44ms, mfu 3.15%
iter 1440: loss 1.1075, time 229.56ms, mfu 3.16%
iter 1450: loss 1.1236, time 230.26ms, mfu 3.17%
iter 1460: loss 1.1415, time 230.62ms, mfu 3.18%
iter 1470: loss 1.1227, time 231.36ms, mfu 3.18%
iter 1480: loss 1.1107, time 230.48ms, mfu 3.18%
iter 1490: loss 1.1133, time 230.95ms, mfu 3.19%
step 1500: train loss 1.0356, val loss 1.4895
iter 1500: loss 1.0938, time 24116.93ms, mfu 2.87%
iter 1510: loss 1.0835, time 233.23ms, mfu 2.90%
iter 1520: loss 1.1204, time 233.96ms, mfu 2.93%
iter 1530: loss 1.0700, time 233.73ms, mfu 2.96%
iter 1540: loss 1.1094, time 230.40ms, mfu 2.99%
iter 1550: loss 1.0819, time 231.80ms, mfu 3.01%
iter 1560: loss 1.1062, time 232.51ms, mfu 3.03%
iter 1570: loss 1.0660, time 235.86ms, mfu 3.04%
iter 1580: loss 1.0917, time 232.62ms, mfu 3.06%
iter 1590: loss 1.0569, time 233.55ms, mfu 3.07%
iter 1600: loss 1.0863, time 234.74ms, mfu 3.08%
iter 1610: loss 1.0909, time 230.88ms, mfu 3.09%
iter 1620: loss 1.0569, time 234.29ms, mfu 3.10%
iter 1630: loss 1.0834, time 227.93ms, mfu 3.12%
iter 1640: loss 1.0820, time 232.36ms, mfu 3.13%
iter 1650: loss 1.0585, time 235.42ms, mfu 3.13%
iter 1660: loss 1.0954, time 232.73ms, mfu 3.14%
iter 1670: loss 1.0429, time 229.90ms, mfu 3.15%
iter 1680: loss 1.0750, time 230.98ms, mfu 3.16%
iter 1690: loss 1.0708, time 232.73ms, mfu 3.16%
iter 1700: loss 1.0429, time 232.73ms, mfu 3.16%
iter 1710: loss 1.0441, time 235.70ms, mfu 3.16%
iter 1720: loss 1.0244, time 234.50ms, mfu 3.16%
iter 1730: loss 1.0688, time 232.85ms, mfu 3.17%
iter 1740: loss 1.0409, time 233.16ms, mfu 3.17%
step 1750: train loss 0.9421, val loss 1.5061
iter 1750: loss 1.0435, time 24119.03ms, mfu 2.86%
iter 1760: loss 1.0334, time 234.14ms, mfu 2.89%
iter 1770: loss 1.0061, time 231.74ms, mfu 2.92%
iter 1780: loss 1.0169, time 232.13ms, mfu 2.95%
iter 1790: loss 1.0127, time 231.55ms, mfu 2.98%
iter 1800: loss 1.0150, time 229.13ms, mfu 3.00%
iter 1810: loss 1.0133, time 233.68ms, mfu 3.02%
iter 1820: loss 1.0033, time 234.50ms, mfu 3.04%
iter 1830: loss 0.9788, time 229.45ms, mfu 3.06%
iter 1840: loss 0.9994, time 234.66ms, mfu 3.07%
iter 1850: loss 1.0168, time 234.13ms, mfu 3.08%
iter 1860: loss 1.0103, time 235.18ms, mfu 3.09%
iter 1870: loss 0.9786, time 233.81ms, mfu 3.10%
iter 1880: loss 0.9903, time 231.16ms, mfu 3.11%
iter 1890: loss 1.0126, time 233.17ms, mfu 3.12%
iter 1900: loss 0.9635, time 232.12ms, mfu 3.13%
iter 1910: loss 0.9505, time 233.98ms, mfu 3.13%
iter 1920: loss 0.9826, time 232.55ms, mfu 3.14%
iter 1930: loss 0.9679, time 232.80ms, mfu 3.15%
iter 1940: loss 1.0020, time 229.55ms, mfu 3.16%
iter 1950: loss 0.9288, time 230.50ms, mfu 3.16%
iter 1960: loss 0.9756, time 230.52ms, mfu 3.17%
iter 1970: loss 0.9663, time 229.18ms, mfu 3.18%
iter 1980: loss 0.9440, time 228.69ms, mfu 3.19%
iter 1990: loss 0.9947, time 232.51ms, mfu 3.19%
step 2000: train loss 0.8482, val loss 1.5534
iter 2000: loss 0.9335, time 24037.75ms, mfu 2.87%
iter 2010: loss 1.0035, time 230.60ms, mfu 2.91%
iter 2020: loss 0.9359, time 232.54ms, mfu 2.94%
iter 2030: loss 0.9609, time 234.10ms, mfu 2.96%
iter 2040: loss 0.9562, time 232.00ms, mfu 2.99%
iter 2050: loss 0.9662, time 234.35ms, mfu 3.00%
iter 2060: loss 0.9453, time 232.66ms, mfu 3.02%
iter 2070: loss 0.9194, time 233.26ms, mfu 3.04%
iter 2080: loss 0.9374, time 232.82ms, mfu 3.06%
iter 2090: loss 0.9442, time 232.35ms, mfu 3.07%
iter 2100: loss 0.9319, time 232.33ms, mfu 3.08%
iter 2110: loss 0.9013, time 234.18ms, mfu 3.09%
iter 2120: loss 0.9446, time 234.41ms, mfu 3.10%
iter 2130: loss 0.9202, time 231.21ms, mfu 3.11%
iter 2140: loss 0.9167, time 232.01ms, mfu 3.12%
iter 2150: loss 0.9186, time 234.34ms, mfu 3.13%
iter 2160: loss 0.9305, time 236.03ms, mfu 3.13%
iter 2170: loss 0.9082, time 232.28ms, mfu 3.14%
iter 2180: loss 0.8943, time 231.79ms, mfu 3.15%
iter 2190: loss 0.8931, time 233.99ms, mfu 3.15%
iter 2200: loss 0.9007, time 232.88ms, mfu 3.15%
iter 2210: loss 0.8597, time 235.59ms, mfu 3.15%
iter 2220: loss 0.8965, time 232.63ms, mfu 3.16%
iter 2230: loss 0.9240, time 233.47ms, mfu 3.16%
iter 2240: loss 0.8799, time 233.59ms, mfu 3.16%
step 2250: train loss 0.7598, val loss 1.6139
iter 2250: loss 0.8981, time 24017.38ms, mfu 2.85%
iter 2260: loss 0.8604, time 234.48ms, mfu 2.88%
iter 2270: loss 0.8785, time 232.48ms, mfu 2.92%
iter 2280: loss 0.8899, time 231.95ms, mfu 2.94%
iter 2290: loss 0.8781, time 236.40ms, mfu 2.97%
iter 2300: loss 0.8711, time 233.76ms, mfu 2.99%
iter 2310: loss 0.8656, time 231.01ms, mfu 3.01%
iter 2320: loss 0.8634, time 234.01ms, mfu 3.03%
iter 2330: loss 0.8402, time 232.51ms, mfu 3.05%
iter 2340: loss 0.8784, time 231.83ms, mfu 3.06%
iter 2350: loss 0.8486, time 235.68ms, mfu 3.07%
iter 2360: loss 0.8880, time 233.33ms, mfu 3.08%
iter 2370: loss 0.8653, time 229.74ms, mfu 3.10%
iter 2380: loss 0.8481, time 230.15ms, mfu 3.11%
iter 2390: loss 0.8657, time 235.60ms, mfu 3.12%
iter 2400: loss 0.8375, time 231.73ms, mfu 3.13%
iter 2410: loss 0.8538, time 231.51ms, mfu 3.14%
iter 2420: loss 0.8441, time 228.76ms, mfu 3.15%
iter 2430: loss 0.8800, time 233.60ms, mfu 3.15%
iter 2440: loss 0.8631, time 232.99ms, mfu 3.16%
iter 2450: loss 0.8528, time 234.16ms, mfu 3.16%
iter 2460: loss 0.8469, time 233.68ms, mfu 3.16%
iter 2470: loss 0.8167, time 232.39ms, mfu 3.17%
iter 2480: loss 0.8517, time 232.66ms, mfu 3.17%
iter 2490: loss 0.8034, time 229.47ms, mfu 3.18%
step 2500: train loss 0.6881, val loss 1.6557
iter 2500: loss 0.8485, time 23968.17ms, mfu 2.86%
iter 2510: loss 0.8314, time 228.98ms, mfu 2.90%
iter 2520: loss 0.8174, time 230.67ms, mfu 2.93%
iter 2530: loss 0.8285, time 228.32ms, mfu 2.97%
iter 2540: loss 0.8393, time 233.24ms, mfu 2.99%
iter 2550: loss 0.8227, time 233.84ms, mfu 3.01%
iter 2560: loss 0.8200, time 232.66ms, mfu 3.03%
iter 2570: loss 0.8119, time 231.73ms, mfu 3.05%
iter 2580: loss 0.8138, time 233.17ms, mfu 3.06%
iter 2590: loss 0.8183, time 233.99ms, mfu 3.07%
iter 2600: loss 0.8166, time 232.44ms, mfu 3.09%
iter 2610: loss 0.8099, time 228.78ms, mfu 3.10%
iter 2620: loss 0.8126, time 235.66ms, mfu 3.11%
iter 2630: loss 0.7968, time 231.05ms, mfu 3.12%
iter 2640: loss 0.8161, time 232.81ms, mfu 3.13%
iter 2650: loss 0.8302, time 234.07ms, mfu 3.13%
iter 2660: loss 0.7975, time 236.74ms, mfu 3.13%
iter 2670: loss 0.8027, time 232.15ms, mfu 3.14%
iter 2680: loss 0.7958, time 232.47ms, mfu 3.15%
iter 2690: loss 0.7774, time 232.17ms, mfu 3.15%
iter 2700: loss 0.7907, time 235.71ms, mfu 3.15%
iter 2710: loss 0.8056, time 235.22ms, mfu 3.15%
iter 2720: loss 0.7975, time 233.51ms, mfu 3.16%
iter 2730: loss 0.7970, time 233.93ms, mfu 3.16%
iter 2740: loss 0.7996, time 234.00ms, mfu 3.16%
step 2750: train loss 0.6341, val loss 1.6998
iter 2750: loss 0.7856, time 24076.40ms, mfu 2.85%
iter 2760: loss 0.7947, time 233.61ms, mfu 2.88%
iter 2770: loss 0.7992, time 233.58ms, mfu 2.91%
iter 2780: loss 0.8145, time 234.56ms, mfu 2.94%
iter 2790: loss 0.7928, time 231.80ms, mfu 2.97%
iter 2800: loss 0.8012, time 232.62ms, mfu 2.99%
iter 2810: loss 0.7997, time 231.66ms, mfu 3.01%
iter 2820: loss 0.7776, time 232.66ms, mfu 3.03%
iter 2830: loss 0.7899, time 231.37ms, mfu 3.05%
iter 2840: loss 0.7798, time 232.85ms, mfu 3.06%
iter 2850: loss 0.7729, time 231.52ms, mfu 3.08%
iter 2860: loss 0.7770, time 234.57ms, mfu 3.09%
iter 2870: loss 0.7804, time 230.83ms, mfu 3.10%
iter 2880: loss 0.7773, time 235.69ms, mfu 3.11%
iter 2890: loss 0.7624, time 234.71ms, mfu 3.11%
iter 2900: loss 0.7524, time 230.17ms, mfu 3.13%
iter 2910: loss 0.7758, time 233.56ms, mfu 3.13%
iter 2920: loss 0.7562, time 233.52ms, mfu 3.14%
iter 2930: loss 0.7784, time 232.48ms, mfu 3.14%
iter 2940: loss 0.7710, time 234.18ms, mfu 3.15%
iter 2950: loss 0.7543, time 233.51ms, mfu 3.15%
iter 2960: loss 0.7794, time 232.67ms, mfu 3.16%
iter 2970: loss 0.7683, time 233.30ms, mfu 3.16%
iter 2980: loss 0.7661, time 230.83ms, mfu 3.17%
iter 2990: loss 0.7605, time 231.36ms, mfu 3.17%
step 3000: train loss 0.5928, val loss 1.7327
iter 3000: loss 0.7774, time 24040.44ms, mfu 2.86%
