Overriding config with hw/10l12h/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char-10l12h'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 12
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 3000
lr_decay_iters = 3000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.73M
num decayed parameter tensors: 42, with 17,817,984 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 820: loss 1.3526, time 194.73ms, mfu 3.04%
iter 830: loss 1.3546, time 192.23ms, mfu 3.06%
iter 840: loss 1.3617, time 192.53ms, mfu 3.08%
iter 850: loss 1.3252, time 193.64ms, mfu 3.09%
iter 860: loss 1.3409, time 193.73ms, mfu 3.10%
iter 870: loss 1.3140, time 191.39ms, mfu 3.11%
iter 880: loss 1.2878, time 194.71ms, mfu 3.12%
iter 890: loss 1.2856, time 189.59ms, mfu 3.14%
iter 900: loss 1.2951, time 193.00ms, mfu 3.14%
iter 910: loss 1.3073, time 196.98ms, mfu 3.15%
iter 920: loss 1.3050, time 193.71ms, mfu 3.15%
iter 930: loss 1.2986, time 196.10ms, mfu 3.15%
iter 940: loss 1.2954, time 192.16ms, mfu 3.16%
iter 950: loss 1.3028, time 191.99ms, mfu 3.17%
iter 960: loss 1.2584, time 195.67ms, mfu 3.17%
iter 970: loss 1.2890, time 192.65ms, mfu 3.17%
iter 980: loss 1.2850, time 192.95ms, mfu 3.18%
iter 990: loss 1.2802, time 196.89ms, mfu 3.17%
step 1000: train loss 1.2107, val loss 1.5082
saving checkpoint to out-shakespeare-char-10l12h
iter 1000: loss 1.2766, time 21390.75ms, mfu 2.86%
iter 1010: loss 1.2864, time 191.05ms, mfu 2.90%
iter 1020: loss 1.2719, time 195.88ms, mfu 2.93%
iter 1030: loss 1.2805, time 192.70ms, mfu 2.96%
iter 1040: loss 1.2966, time 192.84ms, mfu 2.98%
iter 1050: loss 1.2302, time 194.12ms, mfu 3.00%
iter 1060: loss 1.2786, time 194.76ms, mfu 3.02%
iter 1070: loss 1.2487, time 195.15ms, mfu 3.04%
iter 1080: loss 1.2648, time 194.23ms, mfu 3.05%
iter 1090: loss 1.2383, time 195.12ms, mfu 3.07%
iter 1100: loss 1.2281, time 197.45ms, mfu 3.07%
iter 1110: loss 1.2526, time 198.63ms, mfu 3.08%
iter 1120: loss 1.2157, time 195.27ms, mfu 3.09%
iter 1130: loss 1.2271, time 193.43ms, mfu 3.10%
iter 1140: loss 1.2285, time 196.05ms, mfu 3.11%
iter 1150: loss 1.2419, time 199.50ms, mfu 3.11%
iter 1160: loss 1.2431, time 197.01ms, mfu 3.11%
iter 1170: loss 1.2241, time 194.40ms, mfu 3.12%
iter 1180: loss 1.2190, time 197.39ms, mfu 3.12%
iter 1190: loss 1.2079, time 192.65ms, mfu 3.13%
iter 1200: loss 1.1884, time 194.01ms, mfu 3.14%
iter 1210: loss 1.2169, time 195.56ms, mfu 3.14%
iter 1220: loss 1.2228, time 196.33ms, mfu 3.14%
iter 1230: loss 1.2048, time 196.17ms, mfu 3.15%
iter 1240: loss 1.1663, time 198.24ms, mfu 3.14%
step 1250: train loss 1.1307, val loss 1.4909
saving checkpoint to out-shakespeare-char-10l12h
iter 1250: loss 1.1854, time 21346.66ms, mfu 2.83%
iter 1260: loss 1.1495, time 195.85ms, mfu 2.87%
iter 1270: loss 1.1957, time 191.73ms, mfu 2.90%
iter 1280: loss 1.1805, time 193.37ms, mfu 2.93%
iter 1290: loss 1.1891, time 193.71ms, mfu 2.96%
iter 1300: loss 1.1684, time 192.40ms, mfu 2.99%
iter 1310: loss 1.1713, time 193.46ms, mfu 3.01%
iter 1320: loss 1.1919, time 194.71ms, mfu 3.03%
iter 1330: loss 1.1590, time 192.89ms, mfu 3.05%
iter 1340: loss 1.1224, time 193.95ms, mfu 3.06%
iter 1350: loss 1.1436, time 191.17ms, mfu 3.08%
iter 1360: loss 1.1620, time 195.20ms, mfu 3.09%
iter 1370: loss 1.1491, time 194.69ms, mfu 3.10%
iter 1380: loss 1.1589, time 199.42ms, mfu 3.10%
iter 1390: loss 1.1408, time 195.19ms, mfu 3.11%
iter 1400: loss 1.1631, time 191.60ms, mfu 3.12%
iter 1410: loss 1.1391, time 190.38ms, mfu 3.14%
iter 1420: loss 1.1311, time 197.93ms, mfu 3.14%
iter 1430: loss 1.1733, time 192.56ms, mfu 3.14%
iter 1440: loss 1.1587, time 192.21ms, mfu 3.15%
iter 1450: loss 1.1258, time 197.29ms, mfu 3.15%
iter 1460: loss 1.1510, time 193.03ms, mfu 3.16%
iter 1470: loss 1.1411, time 193.95ms, mfu 3.16%
iter 1480: loss 1.1145, time 194.98ms, mfu 3.16%
iter 1490: loss 1.1398, time 194.64ms, mfu 3.17%
step 1500: train loss 1.0499, val loss 1.4879
saving checkpoint to out-shakespeare-char-10l12h
iter 1500: loss 1.1200, time 21351.40ms, mfu 2.85%
iter 1510: loss 1.1168, time 193.85ms, mfu 2.89%
iter 1520: loss 1.1266, time 196.02ms, mfu 2.92%
iter 1530: loss 1.0970, time 194.68ms, mfu 2.94%
iter 1540: loss 1.1239, time 200.41ms, mfu 2.96%
iter 1550: loss 1.0874, time 197.26ms, mfu 2.98%
iter 1560: loss 1.1156, time 192.60ms, mfu 3.00%
iter 1570: loss 1.1027, time 193.56ms, mfu 3.02%
iter 1580: loss 1.1037, time 194.19ms, mfu 3.04%
iter 1590: loss 1.0969, time 193.79ms, mfu 3.06%
iter 1600: loss 1.1267, time 193.45ms, mfu 3.07%
iter 1610: loss 1.1085, time 192.59ms, mfu 3.09%
iter 1620: loss 1.0806, time 191.35ms, mfu 3.10%
iter 1630: loss 1.1040, time 194.18ms, mfu 3.11%
iter 1640: loss 1.0590, time 192.18ms, mfu 3.12%
iter 1650: loss 1.0757, time 195.07ms, mfu 3.13%
iter 1660: loss 1.1107, time 193.95ms, mfu 3.14%
iter 1670: loss 1.0811, time 192.93ms, mfu 3.14%
iter 1680: loss 1.0551, time 196.13ms, mfu 3.15%
iter 1690: loss 1.0898, time 193.02ms, mfu 3.15%
iter 1700: loss 1.0802, time 196.55ms, mfu 3.15%
iter 1710: loss 1.0543, time 190.59ms, mfu 3.16%
iter 1720: loss 1.0638, time 195.49ms, mfu 3.16%
iter 1730: loss 1.0677, time 193.59ms, mfu 3.17%
iter 1740: loss 1.0731, time 193.87ms, mfu 3.17%
step 1750: train loss 0.9624, val loss 1.5204
iter 1750: loss 1.0595, time 19960.00ms, mfu 2.86%
iter 1760: loss 1.0374, time 196.81ms, mfu 2.89%
iter 1770: loss 1.0636, time 196.35ms, mfu 2.91%
iter 1780: loss 1.0414, time 195.65ms, mfu 2.94%
iter 1790: loss 1.0297, time 193.76ms, mfu 2.97%
iter 1800: loss 1.0632, time 198.29ms, mfu 2.98%
iter 1810: loss 1.0561, time 191.10ms, mfu 3.01%
iter 1820: loss 1.0190, time 193.50ms, mfu 3.03%
iter 1830: loss 1.0294, time 195.82ms, mfu 3.04%
iter 1840: loss 1.0497, time 200.65ms, mfu 3.05%
iter 1850: loss 1.0366, time 190.07ms, mfu 3.07%
iter 1860: loss 1.0191, time 193.86ms, mfu 3.08%
iter 1870: loss 1.0230, time 193.34ms, mfu 3.10%
iter 1880: loss 0.9983, time 190.74ms, mfu 3.11%
iter 1890: loss 1.0169, time 194.53ms, mfu 3.12%
iter 1900: loss 1.0242, time 196.72ms, mfu 3.12%
iter 1910: loss 1.0274, time 198.01ms, mfu 3.12%
iter 1920: loss 0.9881, time 198.69ms, mfu 3.12%
iter 1930: loss 0.9994, time 189.80ms, mfu 3.14%
iter 1940: loss 0.9867, time 193.20ms, mfu 3.15%
iter 1950: loss 1.0036, time 193.37ms, mfu 3.15%
iter 1960: loss 0.9980, time 191.68ms, mfu 3.16%
iter 1970: loss 1.0043, time 194.12ms, mfu 3.16%
iter 1980: loss 0.9911, time 191.72ms, mfu 3.17%
iter 1990: loss 0.9978, time 194.41ms, mfu 3.17%
step 2000: train loss 0.8831, val loss 1.5341
iter 2000: loss 0.9638, time 19923.54ms, mfu 2.86%
iter 2010: loss 1.0150, time 194.18ms, mfu 2.89%
iter 2020: loss 0.9794, time 192.46ms, mfu 2.93%
iter 2030: loss 0.9888, time 195.50ms, mfu 2.95%
iter 2040: loss 0.9815, time 201.96ms, mfu 2.96%
iter 2050: loss 0.9653, time 195.26ms, mfu 2.98%
iter 2060: loss 0.9485, time 194.72ms, mfu 3.00%
iter 2070: loss 0.9713, time 193.40ms, mfu 3.02%
iter 2080: loss 0.9713, time 193.46ms, mfu 3.04%
iter 2090: loss 0.9725, time 194.78ms, mfu 3.06%
iter 2100: loss 0.9702, time 195.82ms, mfu 3.07%
iter 2110: loss 0.9733, time 191.32ms, mfu 3.09%
iter 2120: loss 0.9678, time 191.85ms, mfu 3.10%
iter 2130: loss 0.9861, time 195.02ms, mfu 3.11%
iter 2140: loss 0.9367, time 194.14ms, mfu 3.12%
iter 2150: loss 0.9317, time 196.32ms, mfu 3.12%
iter 2160: loss 0.9410, time 195.52ms, mfu 3.13%
iter 2170: loss 0.9509, time 189.88ms, mfu 3.14%
iter 2180: loss 0.9580, time 193.12ms, mfu 3.15%
iter 2190: loss 0.9285, time 194.96ms, mfu 3.15%
iter 2200: loss 0.9501, time 194.16ms, mfu 3.16%
iter 2210: loss 0.9380, time 193.68ms, mfu 3.16%
iter 2220: loss 0.9544, time 195.60ms, mfu 3.16%
iter 2230: loss 0.9403, time 193.38ms, mfu 3.17%
iter 2240: loss 0.9382, time 195.47ms, mfu 3.17%
step 2250: train loss 0.8047, val loss 1.5781
iter 2250: loss 0.9143, time 19942.30ms, mfu 2.85%
iter 2260: loss 0.9038, time 196.11ms, mfu 2.88%
iter 2270: loss 0.9126, time 195.35ms, mfu 2.91%
iter 2280: loss 0.9126, time 195.76ms, mfu 2.94%
iter 2290: loss 0.9150, time 193.79ms, mfu 2.97%
iter 2300: loss 0.8769, time 191.89ms, mfu 2.99%
iter 2310: loss 0.9268, time 197.02ms, mfu 3.01%
iter 2320: loss 0.8772, time 193.60ms, mfu 3.03%
iter 2330: loss 0.8984, time 197.02ms, mfu 3.04%
iter 2340: loss 0.9433, time 195.28ms, mfu 3.05%
iter 2350: loss 0.8912, time 200.54ms, mfu 3.06%
iter 2360: loss 0.9091, time 193.48ms, mfu 3.07%
iter 2370: loss 0.8897, time 194.84ms, mfu 3.08%
iter 2380: loss 0.9154, time 193.82ms, mfu 3.10%
iter 2390: loss 0.8921, time 194.96ms, mfu 3.10%
iter 2400: loss 0.8942, time 197.68ms, mfu 3.11%
iter 2410: loss 0.9064, time 192.05ms, mfu 3.12%
iter 2420: loss 0.9186, time 195.45ms, mfu 3.13%
iter 2430: loss 0.8931, time 197.55ms, mfu 3.13%
iter 2440: loss 0.9086, time 192.00ms, mfu 3.14%
iter 2450: loss 0.8851, time 194.24ms, mfu 3.14%
iter 2460: loss 0.8876, time 197.27ms, mfu 3.14%
iter 2470: loss 0.8837, time 195.74ms, mfu 3.15%
iter 2480: loss 0.9054, time 196.87ms, mfu 3.15%
iter 2490: loss 0.8815, time 196.64ms, mfu 3.15%
step 2500: train loss 0.7408, val loss 1.6068
iter 2500: loss 0.8569, time 19963.75ms, mfu 2.84%
iter 2510: loss 0.8703, time 200.68ms, mfu 2.86%
iter 2520: loss 0.8708, time 194.05ms, mfu 2.90%
iter 2530: loss 0.8849, time 192.55ms, mfu 2.93%
iter 2540: loss 0.8832, time 195.02ms, mfu 2.95%
iter 2550: loss 0.8805, time 196.36ms, mfu 2.97%
iter 2560: loss 0.8742, time 193.90ms, mfu 3.00%
iter 2570: loss 0.8675, time 191.77ms, mfu 3.02%
iter 2580: loss 0.8822, time 193.92ms, mfu 3.04%
iter 2590: loss 0.8863, time 195.18ms, mfu 3.05%
iter 2600: loss 0.8656, time 195.67ms, mfu 3.06%
iter 2610: loss 0.8515, time 194.93ms, mfu 3.08%
iter 2620: loss 0.8508, time 195.39ms, mfu 3.09%
iter 2630: loss 0.8584, time 196.32ms, mfu 3.09%
iter 2640: loss 0.8512, time 198.34ms, mfu 3.10%
iter 2650: loss 0.8498, time 191.83ms, mfu 3.11%
iter 2660: loss 0.8672, time 191.55ms, mfu 3.12%
iter 2670: loss 0.8398, time 193.50ms, mfu 3.13%
iter 2680: loss 0.8446, time 195.60ms, mfu 3.14%
iter 2690: loss 0.8381, time 193.07ms, mfu 3.14%
iter 2700: loss 0.8563, time 196.17ms, mfu 3.15%
iter 2710: loss 0.8620, time 192.47ms, mfu 3.15%
iter 2720: loss 0.8645, time 194.30ms, mfu 3.16%
iter 2730: loss 0.8479, time 196.48ms, mfu 3.16%
iter 2740: loss 0.8405, time 196.28ms, mfu 3.16%
step 2750: train loss 0.6905, val loss 1.6528
iter 2750: loss 0.8530, time 19898.61ms, mfu 2.85%
iter 2760: loss 0.8359, time 195.66ms, mfu 2.88%
iter 2770: loss 0.8383, time 197.65ms, mfu 2.90%
iter 2780: loss 0.8417, time 192.75ms, mfu 2.94%
iter 2790: loss 0.8601, time 196.68ms, mfu 2.96%
iter 2800: loss 0.8263, time 193.89ms, mfu 2.98%
iter 2810: loss 0.8710, time 194.70ms, mfu 3.00%
iter 2820: loss 0.8410, time 197.02ms, mfu 3.02%
iter 2830: loss 0.8339, time 197.18ms, mfu 3.03%
iter 2840: loss 0.8202, time 191.61ms, mfu 3.05%
iter 2850: loss 0.8541, time 193.74ms, mfu 3.07%
iter 2860: loss 0.8481, time 195.16ms, mfu 3.08%
iter 2870: loss 0.8416, time 191.57ms, mfu 3.09%
iter 2880: loss 0.8297, time 192.41ms, mfu 3.11%
iter 2890: loss 0.8090, time 193.05ms, mfu 3.12%
iter 2900: loss 0.8384, time 193.51ms, mfu 3.13%
iter 2910: loss 0.8505, time 195.65ms, mfu 3.13%
iter 2920: loss 0.8253, time 193.11ms, mfu 3.14%
iter 2930: loss 0.8442, time 195.15ms, mfu 3.14%
iter 2940: loss 0.8226, time 195.38ms, mfu 3.15%
iter 2950: loss 0.8207, time 195.54ms, mfu 3.15%
iter 2960: loss 0.8350, time 196.90ms, mfu 3.15%
iter 2970: loss 0.8077, time 191.17ms, mfu 3.16%
iter 2980: loss 0.8080, time 193.35ms, mfu 3.16%
iter 2990: loss 0.8165, time 195.13ms, mfu 3.17%
step 3000: train loss 0.6573, val loss 1.6890
iter 3000: loss 0.8073, time 19951.39ms, mfu 2.85%
