Overriding config with hw/10l8h/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char-10l8h'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 8
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 3000
lr_decay_iters = 3000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.73M
num decayed parameter tensors: 42, with 17,817,984 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 820: loss 1.3672, time 194.61ms, mfu 3.01%
iter 830: loss 1.3567, time 195.25ms, mfu 3.03%
iter 840: loss 1.3763, time 196.16ms, mfu 3.04%
iter 850: loss 1.3297, time 191.76ms, mfu 3.06%
iter 860: loss 1.3556, time 189.23ms, mfu 3.08%
iter 870: loss 1.3281, time 194.57ms, mfu 3.09%
iter 880: loss 1.3065, time 195.84ms, mfu 3.10%
iter 890: loss 1.2936, time 193.84ms, mfu 3.11%
iter 900: loss 1.3082, time 192.57ms, mfu 3.12%
iter 910: loss 1.3241, time 192.12ms, mfu 3.13%
iter 920: loss 1.3092, time 192.54ms, mfu 3.14%
iter 930: loss 1.3045, time 192.98ms, mfu 3.15%
iter 940: loss 1.3014, time 191.92ms, mfu 3.16%
iter 950: loss 1.3170, time 196.42ms, mfu 3.16%
iter 960: loss 1.2756, time 195.35ms, mfu 3.16%
iter 970: loss 1.2948, time 192.89ms, mfu 3.17%
iter 980: loss 1.3010, time 191.64ms, mfu 3.17%
iter 990: loss 1.2949, time 191.67ms, mfu 3.18%
step 1000: train loss 1.2200, val loss 1.5053
saving checkpoint to out-shakespeare-char-10l8h
iter 1000: loss 1.2870, time 21164.08ms, mfu 2.86%
iter 1010: loss 1.2944, time 195.64ms, mfu 2.89%
iter 1020: loss 1.2794, time 195.79ms, mfu 2.92%
iter 1030: loss 1.2880, time 192.28ms, mfu 2.95%
iter 1040: loss 1.3015, time 191.08ms, mfu 2.98%
iter 1050: loss 1.2365, time 194.39ms, mfu 3.00%
iter 1060: loss 1.2839, time 195.14ms, mfu 3.02%
iter 1070: loss 1.2605, time 194.35ms, mfu 3.04%
iter 1080: loss 1.2634, time 192.61ms, mfu 3.06%
iter 1090: loss 1.2519, time 196.61ms, mfu 3.07%
iter 1100: loss 1.2358, time 194.39ms, mfu 3.08%
iter 1110: loss 1.2568, time 194.11ms, mfu 3.09%
iter 1120: loss 1.2315, time 194.76ms, mfu 3.10%
iter 1130: loss 1.2416, time 194.89ms, mfu 3.11%
iter 1140: loss 1.2406, time 196.11ms, mfu 3.11%
iter 1150: loss 1.2571, time 193.61ms, mfu 3.12%
iter 1160: loss 1.2465, time 194.68ms, mfu 3.13%
iter 1170: loss 1.2258, time 197.24ms, mfu 3.13%
iter 1180: loss 1.2317, time 198.09ms, mfu 3.13%
iter 1190: loss 1.2193, time 199.38ms, mfu 3.13%
iter 1200: loss 1.1937, time 195.73ms, mfu 3.13%
iter 1210: loss 1.2351, time 195.86ms, mfu 3.14%
iter 1220: loss 1.2265, time 197.34ms, mfu 3.14%
iter 1230: loss 1.2193, time 197.66ms, mfu 3.14%
iter 1240: loss 1.1764, time 193.91ms, mfu 3.14%
step 1250: train loss 1.1419, val loss 1.4775
saving checkpoint to out-shakespeare-char-10l8h
iter 1250: loss 1.1923, time 21299.79ms, mfu 2.83%
iter 1260: loss 1.1630, time 195.16ms, mfu 2.87%
iter 1270: loss 1.2124, time 192.78ms, mfu 2.90%
iter 1280: loss 1.1970, time 193.83ms, mfu 2.93%
iter 1290: loss 1.2098, time 193.94ms, mfu 2.96%
iter 1300: loss 1.1798, time 191.79ms, mfu 2.99%
iter 1310: loss 1.1820, time 191.89ms, mfu 3.01%
iter 1320: loss 1.2075, time 192.01ms, mfu 3.03%
iter 1330: loss 1.1700, time 193.20ms, mfu 3.05%
iter 1340: loss 1.1297, time 191.45ms, mfu 3.07%
iter 1350: loss 1.1566, time 192.43ms, mfu 3.09%
iter 1360: loss 1.1738, time 193.22ms, mfu 3.10%
iter 1370: loss 1.1632, time 194.20ms, mfu 3.11%
iter 1380: loss 1.1658, time 196.44ms, mfu 3.11%
iter 1390: loss 1.1589, time 192.52ms, mfu 3.12%
iter 1400: loss 1.1814, time 195.73ms, mfu 3.13%
iter 1410: loss 1.1493, time 195.08ms, mfu 3.13%
iter 1420: loss 1.1429, time 192.87ms, mfu 3.14%
iter 1430: loss 1.1894, time 195.77ms, mfu 3.14%
iter 1440: loss 1.1678, time 195.17ms, mfu 3.15%
iter 1450: loss 1.1321, time 193.46ms, mfu 3.15%
iter 1460: loss 1.1615, time 198.06ms, mfu 3.15%
iter 1470: loss 1.1546, time 194.88ms, mfu 3.16%
iter 1480: loss 1.1212, time 196.24ms, mfu 3.16%
iter 1490: loss 1.1533, time 193.34ms, mfu 3.16%
step 1500: train loss 1.0662, val loss 1.4753
saving checkpoint to out-shakespeare-char-10l8h
iter 1500: loss 1.1353, time 21180.87ms, mfu 2.85%
iter 1510: loss 1.1246, time 197.15ms, mfu 2.88%
iter 1520: loss 1.1343, time 193.42ms, mfu 2.91%
iter 1530: loss 1.1081, time 198.14ms, mfu 2.93%
iter 1540: loss 1.1374, time 191.27ms, mfu 2.96%
iter 1550: loss 1.0953, time 196.58ms, mfu 2.98%
iter 1560: loss 1.1302, time 196.79ms, mfu 3.00%
iter 1570: loss 1.1146, time 195.65ms, mfu 3.02%
iter 1580: loss 1.1244, time 195.25ms, mfu 3.03%
iter 1590: loss 1.1123, time 198.45ms, mfu 3.04%
iter 1600: loss 1.1451, time 195.61ms, mfu 3.06%
iter 1610: loss 1.1298, time 196.29ms, mfu 3.07%
iter 1620: loss 1.0910, time 196.50ms, mfu 3.08%
iter 1630: loss 1.1187, time 194.39ms, mfu 3.09%
iter 1640: loss 1.0794, time 193.16ms, mfu 3.10%
iter 1650: loss 1.0906, time 194.29ms, mfu 3.11%
iter 1660: loss 1.1201, time 193.87ms, mfu 3.12%
iter 1670: loss 1.0919, time 190.22ms, mfu 3.13%
iter 1680: loss 1.0756, time 196.23ms, mfu 3.14%
iter 1690: loss 1.1059, time 199.84ms, mfu 3.13%
iter 1700: loss 1.0877, time 192.71ms, mfu 3.14%
iter 1710: loss 1.0685, time 194.12ms, mfu 3.15%
iter 1720: loss 1.0831, time 194.29ms, mfu 3.15%
iter 1730: loss 1.0892, time 196.62ms, mfu 3.15%
iter 1740: loss 1.0910, time 192.63ms, mfu 3.16%
step 1750: train loss 0.9776, val loss 1.4893
iter 1750: loss 1.0671, time 19745.31ms, mfu 2.85%
iter 1760: loss 1.0589, time 193.01ms, mfu 2.88%
iter 1770: loss 1.0800, time 192.40ms, mfu 2.92%
iter 1780: loss 1.0539, time 195.41ms, mfu 2.94%
iter 1790: loss 1.0499, time 195.96ms, mfu 2.97%
iter 1800: loss 1.0793, time 197.53ms, mfu 2.98%
iter 1810: loss 1.0626, time 195.32ms, mfu 3.00%
iter 1820: loss 1.0349, time 193.49ms, mfu 3.02%
iter 1830: loss 1.0477, time 197.92ms, mfu 3.03%
iter 1840: loss 1.0593, time 196.52ms, mfu 3.05%
iter 1850: loss 1.0577, time 192.74ms, mfu 3.06%
iter 1860: loss 1.0338, time 193.61ms, mfu 3.08%
iter 1870: loss 1.0472, time 197.61ms, mfu 3.08%
iter 1880: loss 1.0175, time 195.92ms, mfu 3.09%
iter 1890: loss 1.0266, time 196.11ms, mfu 3.10%
iter 1900: loss 1.0323, time 195.59ms, mfu 3.11%
iter 1910: loss 1.0434, time 194.12ms, mfu 3.12%
iter 1920: loss 1.0048, time 196.35ms, mfu 3.12%
iter 1930: loss 1.0259, time 195.22ms, mfu 3.13%
iter 1940: loss 1.0085, time 194.30ms, mfu 3.13%
iter 1950: loss 1.0110, time 192.61ms, mfu 3.14%
iter 1960: loss 0.9993, time 194.65ms, mfu 3.15%
iter 1970: loss 1.0083, time 192.93ms, mfu 3.15%
iter 1980: loss 1.0051, time 193.34ms, mfu 3.16%
iter 1990: loss 1.0111, time 195.89ms, mfu 3.16%
step 2000: train loss 0.9024, val loss 1.5205
iter 2000: loss 0.9735, time 19773.06ms, mfu 2.85%
iter 2010: loss 1.0304, time 198.97ms, mfu 2.87%
iter 2020: loss 0.9949, time 197.37ms, mfu 2.90%
iter 2030: loss 1.0035, time 200.15ms, mfu 2.92%
iter 2040: loss 0.9986, time 196.32ms, mfu 2.94%
iter 2050: loss 0.9848, time 194.06ms, mfu 2.97%
iter 2060: loss 0.9697, time 197.05ms, mfu 2.99%
iter 2070: loss 0.9810, time 198.97ms, mfu 3.00%
iter 2080: loss 0.9868, time 194.25ms, mfu 3.02%
iter 2090: loss 0.9878, time 194.65ms, mfu 3.04%
iter 2100: loss 0.9852, time 200.48ms, mfu 3.04%
iter 2110: loss 0.9845, time 197.19ms, mfu 3.05%
iter 2120: loss 0.9818, time 193.41ms, mfu 3.07%
iter 2130: loss 1.0068, time 197.60ms, mfu 3.08%
iter 2140: loss 0.9516, time 197.07ms, mfu 3.08%
iter 2150: loss 0.9433, time 193.36ms, mfu 3.10%
iter 2160: loss 0.9729, time 192.36ms, mfu 3.11%
iter 2170: loss 0.9688, time 200.13ms, mfu 3.11%
iter 2180: loss 0.9783, time 197.01ms, mfu 3.11%
iter 2190: loss 0.9357, time 197.31ms, mfu 3.12%
iter 2200: loss 0.9703, time 192.67ms, mfu 3.13%
iter 2210: loss 0.9533, time 191.01ms, mfu 3.14%
iter 2220: loss 0.9739, time 194.68ms, mfu 3.14%
iter 2230: loss 0.9527, time 196.63ms, mfu 3.14%
iter 2240: loss 0.9570, time 195.87ms, mfu 3.15%
step 2250: train loss 0.8264, val loss 1.5522
iter 2250: loss 0.9310, time 19767.06ms, mfu 2.84%
iter 2260: loss 0.9152, time 197.44ms, mfu 2.87%
iter 2270: loss 0.9206, time 193.47ms, mfu 2.90%
iter 2280: loss 0.9283, time 195.15ms, mfu 2.93%
iter 2290: loss 0.9464, time 193.16ms, mfu 2.96%
iter 2300: loss 0.8996, time 192.43ms, mfu 2.98%
iter 2310: loss 0.9475, time 196.16ms, mfu 3.00%
iter 2320: loss 0.8917, time 193.38ms, mfu 3.02%
iter 2330: loss 0.9261, time 195.26ms, mfu 3.04%
iter 2340: loss 0.9664, time 197.17ms, mfu 3.05%
iter 2350: loss 0.9042, time 196.47ms, mfu 3.06%
iter 2360: loss 0.9251, time 199.59ms, mfu 3.06%
iter 2370: loss 0.9014, time 193.04ms, mfu 3.08%
iter 2380: loss 0.9368, time 196.24ms, mfu 3.09%
iter 2390: loss 0.9070, time 192.62ms, mfu 3.10%
iter 2400: loss 0.9228, time 193.43ms, mfu 3.11%
iter 2410: loss 0.9215, time 197.25ms, mfu 3.12%
iter 2420: loss 0.9217, time 194.36ms, mfu 3.12%
iter 2430: loss 0.9122, time 198.05ms, mfu 3.12%
iter 2440: loss 0.9214, time 196.10ms, mfu 3.13%
iter 2450: loss 0.9064, time 195.87ms, mfu 3.13%
iter 2460: loss 0.9039, time 193.54ms, mfu 3.14%
iter 2470: loss 0.9072, time 196.71ms, mfu 3.14%
iter 2480: loss 0.9291, time 193.81ms, mfu 3.15%
iter 2490: loss 0.9034, time 193.60ms, mfu 3.15%
step 2500: train loss 0.7641, val loss 1.5817
iter 2500: loss 0.8726, time 19797.42ms, mfu 2.84%
iter 2510: loss 0.9018, time 197.72ms, mfu 2.87%
iter 2520: loss 0.8878, time 191.88ms, mfu 2.91%
iter 2530: loss 0.8999, time 198.20ms, mfu 2.93%
iter 2540: loss 0.8986, time 192.98ms, mfu 2.96%
iter 2550: loss 0.9094, time 192.72ms, mfu 2.98%
iter 2560: loss 0.8777, time 199.87ms, mfu 3.00%
iter 2570: loss 0.8996, time 196.38ms, mfu 3.01%
iter 2580: loss 0.8991, time 203.08ms, mfu 3.02%
iter 2590: loss 0.8930, time 195.84ms, mfu 3.03%
iter 2600: loss 0.8864, time 196.65ms, mfu 3.04%
iter 2610: loss 0.8769, time 194.11ms, mfu 3.06%
iter 2620: loss 0.8731, time 197.17ms, mfu 3.07%
iter 2630: loss 0.8913, time 194.82ms, mfu 3.08%
iter 2640: loss 0.8772, time 195.21ms, mfu 3.09%
iter 2650: loss 0.8676, time 198.28ms, mfu 3.09%
iter 2660: loss 0.8816, time 194.20ms, mfu 3.10%
iter 2670: loss 0.8624, time 199.27ms, mfu 3.10%
iter 2680: loss 0.8703, time 195.95ms, mfu 3.11%
iter 2690: loss 0.8461, time 195.58ms, mfu 3.12%
iter 2700: loss 0.8728, time 196.48ms, mfu 3.12%
iter 2710: loss 0.8830, time 195.30ms, mfu 3.13%
iter 2720: loss 0.8875, time 192.85ms, mfu 3.14%
iter 2730: loss 0.8729, time 193.93ms, mfu 3.14%
iter 2740: loss 0.8738, time 195.05ms, mfu 3.15%
step 2750: train loss 0.7146, val loss 1.6245
iter 2750: loss 0.8730, time 19834.37ms, mfu 2.83%
iter 2760: loss 0.8522, time 195.04ms, mfu 2.87%
iter 2770: loss 0.8681, time 195.94ms, mfu 2.90%
iter 2780: loss 0.8625, time 193.55ms, mfu 2.93%
iter 2790: loss 0.8715, time 191.56ms, mfu 2.96%
iter 2800: loss 0.8435, time 198.11ms, mfu 2.98%
iter 2810: loss 0.8914, time 200.12ms, mfu 2.99%
iter 2820: loss 0.8605, time 195.56ms, mfu 3.01%
iter 2830: loss 0.8644, time 194.69ms, mfu 3.03%
iter 2840: loss 0.8448, time 194.50ms, mfu 3.04%
iter 2850: loss 0.8818, time 198.24ms, mfu 3.05%
iter 2860: loss 0.8626, time 191.38ms, mfu 3.07%
iter 2870: loss 0.8594, time 199.96ms, mfu 3.07%
iter 2880: loss 0.8440, time 195.46ms, mfu 3.08%
iter 2890: loss 0.8277, time 195.56ms, mfu 3.09%
iter 2900: loss 0.8548, time 194.17ms, mfu 3.10%
iter 2910: loss 0.8686, time 196.85ms, mfu 3.11%
iter 2920: loss 0.8329, time 195.13ms, mfu 3.12%
iter 2930: loss 0.8578, time 194.89ms, mfu 3.12%
iter 2940: loss 0.8463, time 195.92ms, mfu 3.13%
iter 2950: loss 0.8410, time 193.77ms, mfu 3.13%
iter 2960: loss 0.8426, time 199.99ms, mfu 3.13%
iter 2970: loss 0.8230, time 193.39ms, mfu 3.14%
iter 2980: loss 0.8298, time 197.04ms, mfu 3.14%
iter 2990: loss 0.8380, time 192.61ms, mfu 3.15%
step 3000: train loss 0.6808, val loss 1.6641
iter 3000: loss 0.8262, time 19793.15ms, mfu 2.84%
