Overriding config with config/train_tt2_5k.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt2_5k'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt2_5k-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_2_5k'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 140 (inside data/tt_2_5k/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.76M
num decayed parameter tensors: 42, with 17,846,784 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 830: loss 1.5033, time 185.36ms, mfu 3.13%
iter 840: loss 1.4542, time 186.40ms, mfu 3.15%
iter 850: loss 1.4366, time 186.44ms, mfu 3.17%
iter 860: loss 1.4571, time 183.76ms, mfu 3.19%
iter 870: loss 1.4201, time 187.19ms, mfu 3.21%
iter 880: loss 1.4570, time 186.30ms, mfu 3.22%
iter 890: loss 1.4129, time 183.11ms, mfu 3.24%
iter 900: loss 1.3985, time 191.71ms, mfu 3.24%
iter 910: loss 1.4041, time 191.49ms, mfu 3.24%
iter 920: loss 1.3442, time 189.63ms, mfu 3.24%
iter 930: loss 1.4316, time 190.25ms, mfu 3.24%
iter 940: loss 1.3777, time 190.65ms, mfu 3.25%
iter 950: loss 1.3505, time 189.96ms, mfu 3.25%
iter 960: loss 1.3830, time 183.52ms, mfu 3.26%
iter 970: loss 1.3712, time 192.23ms, mfu 3.26%
iter 980: loss 1.3429, time 185.49ms, mfu 3.27%
iter 990: loss 1.3016, time 188.83ms, mfu 3.27%
step 1000: train loss 1.1782, val loss 1.8541
iter 1000: loss 1.3387, time 19174.75ms, mfu 2.95%
iter 1010: loss 1.3273, time 192.99ms, mfu 2.97%
iter 1020: loss 1.3305, time 188.84ms, mfu 3.01%
iter 1030: loss 1.3372, time 189.87ms, mfu 3.03%
iter 1040: loss 1.2990, time 190.76ms, mfu 3.05%
iter 1050: loss 1.2799, time 190.42ms, mfu 3.08%
iter 1060: loss 1.2375, time 188.63ms, mfu 3.10%
iter 1070: loss 1.2280, time 189.56ms, mfu 3.12%
iter 1080: loss 1.2054, time 194.59ms, mfu 3.12%
iter 1090: loss 1.2728, time 190.94ms, mfu 3.14%
iter 1100: loss 1.2367, time 187.35ms, mfu 3.15%
iter 1110: loss 1.2190, time 192.33ms, mfu 3.16%
iter 1120: loss 1.2033, time 187.98ms, mfu 3.18%
iter 1130: loss 1.1991, time 191.39ms, mfu 3.18%
iter 1140: loss 1.1647, time 191.49ms, mfu 3.19%
iter 1150: loss 1.1831, time 190.91ms, mfu 3.20%
iter 1160: loss 1.1844, time 193.34ms, mfu 3.20%
iter 1170: loss 1.2099, time 192.70ms, mfu 3.20%
iter 1180: loss 1.1643, time 193.56ms, mfu 3.20%
iter 1190: loss 1.1706, time 191.80ms, mfu 3.21%
iter 1200: loss 1.1391, time 192.72ms, mfu 3.21%
iter 1210: loss 1.1286, time 194.75ms, mfu 3.21%
iter 1220: loss 1.1204, time 185.99ms, mfu 3.22%
iter 1230: loss 1.0885, time 194.56ms, mfu 3.22%
iter 1240: loss 1.1024, time 190.30ms, mfu 3.22%
step 1250: train loss 0.9015, val loss 1.9889
iter 1250: loss 1.0581, time 19206.92ms, mfu 2.90%
iter 1260: loss 1.0465, time 188.01ms, mfu 2.94%
iter 1270: loss 1.1051, time 190.68ms, mfu 2.97%
iter 1280: loss 1.0452, time 191.46ms, mfu 3.00%
iter 1290: loss 1.0697, time 190.88ms, mfu 3.03%
iter 1300: loss 1.0520, time 188.61ms, mfu 3.05%
iter 1310: loss 1.0544, time 188.99ms, mfu 3.08%
iter 1320: loss 1.0389, time 189.54ms, mfu 3.10%
iter 1330: loss 1.0084, time 191.79ms, mfu 3.11%
iter 1340: loss 0.9738, time 187.25ms, mfu 3.13%
iter 1350: loss 1.0299, time 188.00ms, mfu 3.15%
iter 1360: loss 0.9632, time 190.50ms, mfu 3.16%
iter 1370: loss 0.9479, time 193.75ms, mfu 3.17%
iter 1380: loss 0.9962, time 190.48ms, mfu 3.18%
iter 1390: loss 0.9751, time 192.10ms, mfu 3.18%
iter 1400: loss 0.9616, time 188.01ms, mfu 3.19%
iter 1410: loss 0.9252, time 191.48ms, mfu 3.20%
iter 1420: loss 0.9081, time 191.13ms, mfu 3.20%
iter 1430: loss 0.8648, time 189.63ms, mfu 3.21%
iter 1440: loss 0.9114, time 186.98ms, mfu 3.22%
iter 1450: loss 0.8778, time 190.15ms, mfu 3.23%
iter 1460: loss 0.9042, time 194.26ms, mfu 3.22%
iter 1470: loss 0.8774, time 192.27ms, mfu 3.23%
iter 1480: loss 0.8423, time 191.91ms, mfu 3.23%
iter 1490: loss 0.8743, time 191.96ms, mfu 3.23%
step 1500: train loss 0.6155, val loss 2.2124
iter 1500: loss 0.8504, time 19233.64ms, mfu 2.91%
iter 1510: loss 0.8322, time 191.41ms, mfu 2.94%
iter 1520: loss 0.8208, time 192.87ms, mfu 2.97%
iter 1530: loss 0.7894, time 187.97ms, mfu 3.00%
iter 1540: loss 0.8030, time 191.81ms, mfu 3.03%
iter 1550: loss 0.7905, time 193.17ms, mfu 3.05%
iter 1560: loss 0.7670, time 193.47ms, mfu 3.06%
iter 1570: loss 0.7530, time 188.85ms, mfu 3.09%
iter 1580: loss 0.7473, time 190.17ms, mfu 3.10%
iter 1590: loss 0.7666, time 189.12ms, mfu 3.12%
iter 1600: loss 0.7697, time 190.54ms, mfu 3.14%
iter 1610: loss 0.7644, time 188.85ms, mfu 3.15%
iter 1620: loss 0.7565, time 185.93ms, mfu 3.17%
iter 1630: loss 0.7309, time 192.47ms, mfu 3.18%
iter 1640: loss 0.7320, time 194.09ms, mfu 3.18%
iter 1650: loss 0.7397, time 193.43ms, mfu 3.18%
iter 1660: loss 0.7328, time 190.47ms, mfu 3.19%
iter 1670: loss 0.7262, time 191.66ms, mfu 3.20%
iter 1680: loss 0.7273, time 191.33ms, mfu 3.20%
iter 1690: loss 0.6897, time 186.79ms, mfu 3.21%
iter 1700: loss 0.6585, time 193.31ms, mfu 3.21%
iter 1710: loss 0.6635, time 188.75ms, mfu 3.22%
iter 1720: loss 0.6663, time 189.42ms, mfu 3.23%
iter 1730: loss 0.6694, time 193.44ms, mfu 3.23%
iter 1740: loss 0.6382, time 189.55ms, mfu 3.23%
step 1750: train loss 0.3928, val loss 2.5129
iter 1750: loss 0.6491, time 19199.45ms, mfu 2.91%
iter 1760: loss 0.6343, time 192.26ms, mfu 2.94%
iter 1770: loss 0.6370, time 187.66ms, mfu 2.98%
iter 1780: loss 0.6639, time 194.15ms, mfu 3.00%
iter 1790: loss 0.6204, time 190.56ms, mfu 3.03%
iter 1800: loss 0.6341, time 192.99ms, mfu 3.05%
iter 1810: loss 0.6064, time 191.17ms, mfu 3.07%
iter 1820: loss 0.5794, time 192.97ms, mfu 3.08%
iter 1830: loss 0.5599, time 189.06ms, mfu 3.10%
iter 1840: loss 0.6027, time 191.04ms, mfu 3.12%
iter 1850: loss 0.5621, time 190.45ms, mfu 3.13%
iter 1860: loss 0.6061, time 189.80ms, mfu 3.15%
iter 1870: loss 0.5520, time 190.72ms, mfu 3.16%
iter 1880: loss 0.5703, time 192.49ms, mfu 3.16%
iter 1890: loss 0.5678, time 192.05ms, mfu 3.17%
iter 1900: loss 0.5406, time 188.68ms, mfu 3.18%
iter 1910: loss 0.5602, time 189.62ms, mfu 3.19%
iter 1920: loss 0.5345, time 189.76ms, mfu 3.20%
iter 1930: loss 0.5383, time 191.25ms, mfu 3.21%
iter 1940: loss 0.5325, time 191.65ms, mfu 3.21%
iter 1950: loss 0.4869, time 185.51ms, mfu 3.22%
iter 1960: loss 0.5109, time 190.78ms, mfu 3.23%
iter 1970: loss 0.5198, time 191.12ms, mfu 3.23%
iter 1980: loss 0.5065, time 192.18ms, mfu 3.23%
iter 1990: loss 0.4934, time 191.38ms, mfu 3.23%
step 2000: train loss 0.2396, val loss 2.7899
iter 2000: loss 0.4915, time 19203.11ms, mfu 2.91%
iter 2010: loss 0.5012, time 191.48ms, mfu 2.95%
iter 2020: loss 0.5014, time 186.44ms, mfu 2.98%
iter 2030: loss 0.4666, time 190.19ms, mfu 3.01%
iter 2040: loss 0.4569, time 189.07ms, mfu 3.04%
iter 2050: loss 0.4743, time 185.96ms, mfu 3.07%
iter 2060: loss 0.4686, time 187.71ms, mfu 3.09%
iter 2070: loss 0.4658, time 183.85ms, mfu 3.12%
iter 2080: loss 0.4746, time 189.74ms, mfu 3.14%
iter 2090: loss 0.4273, time 191.46ms, mfu 3.15%
iter 2100: loss 0.4258, time 189.43ms, mfu 3.16%
iter 2110: loss 0.4287, time 190.29ms, mfu 3.17%
iter 2120: loss 0.4301, time 189.90ms, mfu 3.18%
iter 2130: loss 0.4203, time 189.50ms, mfu 3.19%
iter 2140: loss 0.4283, time 190.44ms, mfu 3.20%
iter 2150: loss 0.4245, time 192.61ms, mfu 3.20%
iter 2160: loss 0.4284, time 190.14ms, mfu 3.21%
iter 2170: loss 0.4099, time 190.01ms, mfu 3.21%
iter 2180: loss 0.4135, time 185.87ms, mfu 3.23%
iter 2190: loss 0.3832, time 188.94ms, mfu 3.23%
iter 2200: loss 0.3995, time 192.34ms, mfu 3.23%
iter 2210: loss 0.4031, time 192.32ms, mfu 3.23%
iter 2220: loss 0.4107, time 190.38ms, mfu 3.24%
iter 2230: loss 0.3883, time 191.20ms, mfu 3.24%
iter 2240: loss 0.3754, time 191.32ms, mfu 3.24%
step 2250: train loss 0.1631, val loss 3.0135
iter 2250: loss 0.3641, time 19142.46ms, mfu 2.92%
iter 2260: loss 0.3779, time 191.89ms, mfu 2.95%
iter 2270: loss 0.3609, time 186.75ms, mfu 2.99%
iter 2280: loss 0.3791, time 184.80ms, mfu 3.03%
iter 2290: loss 0.3578, time 194.08ms, mfu 3.04%
iter 2300: loss 0.3662, time 190.49ms, mfu 3.06%
iter 2310: loss 0.3530, time 186.59ms, mfu 3.09%
iter 2320: loss 0.3787, time 190.43ms, mfu 3.11%
iter 2330: loss 0.3732, time 188.72ms, mfu 3.13%
iter 2340: loss 0.3626, time 192.05ms, mfu 3.14%
iter 2350: loss 0.3310, time 188.51ms, mfu 3.15%
iter 2360: loss 0.3317, time 187.66ms, mfu 3.17%
iter 2370: loss 0.3491, time 188.37ms, mfu 3.18%
iter 2380: loss 0.3446, time 191.14ms, mfu 3.19%
iter 2390: loss 0.3398, time 182.74ms, mfu 3.21%
iter 2400: loss 0.3272, time 191.26ms, mfu 3.21%
iter 2410: loss 0.3321, time 189.10ms, mfu 3.22%
iter 2420: loss 0.3240, time 193.19ms, mfu 3.22%
iter 2430: loss 0.3144, time 191.34ms, mfu 3.22%
iter 2440: loss 0.3272, time 186.36ms, mfu 3.23%
iter 2450: loss 0.3176, time 193.07ms, mfu 3.23%
iter 2460: loss 0.2972, time 186.75ms, mfu 3.24%
iter 2470: loss 0.3067, time 190.97ms, mfu 3.24%
iter 2480: loss 0.3121, time 191.14ms, mfu 3.24%
iter 2490: loss 0.3069, time 188.49ms, mfu 3.25%
step 2500: train loss 0.1248, val loss 3.2342
iter 2500: loss 0.3001, time 19121.89ms, mfu 2.93%
iter 2510: loss 0.2956, time 185.29ms, mfu 2.97%
iter 2520: loss 0.2983, time 189.10ms, mfu 3.00%
iter 2530: loss 0.2874, time 190.08ms, mfu 3.03%
iter 2540: loss 0.3076, time 187.30ms, mfu 3.06%
iter 2550: loss 0.2998, time 192.22ms, mfu 3.08%
iter 2560: loss 0.2862, time 192.14ms, mfu 3.09%
iter 2570: loss 0.2870, time 186.84ms, mfu 3.11%
iter 2580: loss 0.2889, time 189.66ms, mfu 3.13%
iter 2590: loss 0.2883, time 191.90ms, mfu 3.14%
iter 2600: loss 0.2879, time 192.78ms, mfu 3.15%
iter 2610: loss 0.2858, time 183.54ms, mfu 3.17%
iter 2620: loss 0.2815, time 189.43ms, mfu 3.18%
iter 2630: loss 0.2676, time 188.56ms, mfu 3.20%
iter 2640: loss 0.2715, time 190.76ms, mfu 3.20%
iter 2650: loss 0.2630, time 186.70ms, mfu 3.21%
iter 2660: loss 0.2755, time 185.97ms, mfu 3.23%
iter 2670: loss 0.2667, time 189.22ms, mfu 3.23%
iter 2680: loss 0.2664, time 190.55ms, mfu 3.24%
iter 2690: loss 0.2680, time 193.52ms, mfu 3.23%
iter 2700: loss 0.2606, time 183.00ms, mfu 3.25%
iter 2710: loss 0.2607, time 190.57ms, mfu 3.25%
iter 2720: loss 0.2584, time 189.00ms, mfu 3.25%
iter 2730: loss 0.2606, time 189.38ms, mfu 3.26%
iter 2740: loss 0.2690, time 188.21ms, mfu 3.26%
step 2750: train loss 0.1034, val loss 3.4196
iter 2750: loss 0.2481, time 19142.68ms, mfu 2.94%
iter 2760: loss 0.2405, time 188.62ms, mfu 2.97%
iter 2770: loss 0.2498, time 186.94ms, mfu 3.01%
iter 2780: loss 0.2462, time 189.44ms, mfu 3.04%
iter 2790: loss 0.2517, time 191.92ms, mfu 3.06%
iter 2800: loss 0.2544, time 190.64ms, mfu 3.08%
iter 2810: loss 0.2397, time 189.68ms, mfu 3.10%
iter 2820: loss 0.2542, time 190.83ms, mfu 3.11%
iter 2830: loss 0.2469, time 191.53ms, mfu 3.13%
iter 2840: loss 0.2503, time 189.62ms, mfu 3.14%
iter 2850: loss 0.2390, time 193.02ms, mfu 3.15%
iter 2860: loss 0.2493, time 188.67ms, mfu 3.16%
iter 2870: loss 0.2305, time 190.75ms, mfu 3.17%
iter 2880: loss 0.2416, time 191.86ms, mfu 3.18%
iter 2890: loss 0.2408, time 191.58ms, mfu 3.19%
iter 2900: loss 0.2279, time 185.22ms, mfu 3.20%
iter 2910: loss 0.2352, time 195.25ms, mfu 3.20%
iter 2920: loss 0.2264, time 189.84ms, mfu 3.21%
iter 2930: loss 0.2267, time 191.17ms, mfu 3.21%
iter 2940: loss 0.2368, time 191.57ms, mfu 3.22%
iter 2950: loss 0.2294, time 193.00ms, mfu 3.22%
iter 2960: loss 0.2251, time 192.70ms, mfu 3.22%
iter 2970: loss 0.2293, time 184.30ms, mfu 3.23%
iter 2980: loss 0.2159, time 192.75ms, mfu 3.23%
iter 2990: loss 0.2131, time 186.42ms, mfu 3.24%
step 3000: train loss 0.0918, val loss 3.6002
iter 3000: loss 0.2079, time 19137.93ms, mfu 2.92%
iter 3010: loss 0.2260, time 193.38ms, mfu 2.95%
iter 3020: loss 0.2239, time 187.34ms, mfu 2.99%
iter 3030: loss 0.2138, time 190.80ms, mfu 3.01%
iter 3040: loss 0.2146, time 191.47ms, mfu 3.04%
iter 3050: loss 0.2047, time 192.68ms, mfu 3.06%
iter 3060: loss 0.2157, time 192.01ms, mfu 3.07%
iter 3070: loss 0.2039, time 188.07ms, mfu 3.10%
iter 3080: loss 0.2052, time 191.26ms, mfu 3.11%
iter 3090: loss 0.2073, time 193.17ms, mfu 3.12%
iter 3100: loss 0.2048, time 185.63ms, mfu 3.15%
iter 3110: loss 0.1987, time 185.80ms, mfu 3.16%
iter 3120: loss 0.1990, time 189.84ms, mfu 3.18%
iter 3130: loss 0.2023, time 189.69ms, mfu 3.19%
iter 3140: loss 0.2019, time 184.02ms, mfu 3.20%
iter 3150: loss 0.1982, time 188.72ms, mfu 3.21%
iter 3160: loss 0.2040, time 188.15ms, mfu 3.22%
iter 3170: loss 0.1944, time 190.14ms, mfu 3.23%
iter 3180: loss 0.1968, time 190.65ms, mfu 3.23%
iter 3190: loss 0.1910, time 188.84ms, mfu 3.24%
iter 3200: loss 0.1917, time 187.05ms, mfu 3.25%
iter 3210: loss 0.1844, time 191.41ms, mfu 3.25%
iter 3220: loss 0.1917, time 187.38ms, mfu 3.25%
iter 3230: loss 0.1928, time 191.39ms, mfu 3.25%
iter 3240: loss 0.1942, time 193.21ms, mfu 3.25%
step 3250: train loss 0.0851, val loss 3.7714
iter 3250: loss 0.1881, time 19134.67ms, mfu 2.93%
iter 3260: loss 0.1865, time 188.07ms, mfu 2.96%
iter 3270: loss 0.1855, time 190.94ms, mfu 2.99%
iter 3280: loss 0.1909, time 189.80ms, mfu 3.02%
iter 3290: loss 0.1927, time 188.21ms, mfu 3.05%
iter 3300: loss 0.1935, time 193.69ms, mfu 3.07%
iter 3310: loss 0.1935, time 191.30ms, mfu 3.08%
iter 3320: loss 0.1839, time 192.41ms, mfu 3.10%
iter 3330: loss 0.1885, time 184.62ms, mfu 3.13%
iter 3340: loss 0.1793, time 191.73ms, mfu 3.14%
iter 3350: loss 0.1777, time 186.66ms, mfu 3.16%
iter 3360: loss 0.1736, time 187.86ms, mfu 3.17%
iter 3370: loss 0.1818, time 187.64ms, mfu 3.19%
iter 3380: loss 0.1688, time 190.33ms, mfu 3.19%
iter 3390: loss 0.1852, time 191.06ms, mfu 3.20%
iter 3400: loss 0.1776, time 189.00ms, mfu 3.21%
iter 3410: loss 0.1823, time 189.37ms, mfu 3.22%
iter 3420: loss 0.1830, time 185.63ms, mfu 3.23%
iter 3430: loss 0.1795, time 189.07ms, mfu 3.23%
iter 3440: loss 0.1775, time 187.91ms, mfu 3.24%
iter 3450: loss 0.1732, time 189.51ms, mfu 3.25%
iter 3460: loss 0.1664, time 189.79ms, mfu 3.25%
iter 3470: loss 0.1627, time 190.70ms, mfu 3.25%
iter 3480: loss 0.1744, time 188.04ms, mfu 3.25%
iter 3490: loss 0.1706, time 191.77ms, mfu 3.25%
step 3500: train loss 0.0806, val loss 3.8897
iter 3500: loss 0.1709, time 19211.61ms, mfu 2.93%
iter 3510: loss 0.1720, time 191.92ms, mfu 2.96%
iter 3520: loss 0.1663, time 190.51ms, mfu 2.99%
iter 3530: loss 0.1746, time 191.60ms, mfu 3.02%
iter 3540: loss 0.1619, time 192.84ms, mfu 3.04%
iter 3550: loss 0.1627, time 190.48ms, mfu 3.06%
iter 3560: loss 0.1674, time 189.46ms, mfu 3.08%
iter 3570: loss 0.1643, time 191.24ms, mfu 3.10%
iter 3580: loss 0.1678, time 190.03ms, mfu 3.12%
iter 3590: loss 0.1583, time 183.61ms, mfu 3.14%
iter 3600: loss 0.1642, time 188.89ms, mfu 3.16%
iter 3610: loss 0.1595, time 190.02ms, mfu 3.17%
iter 3620: loss 0.1559, time 187.89ms, mfu 3.18%
iter 3630: loss 0.1578, time 190.56ms, mfu 3.19%
iter 3640: loss 0.1584, time 193.83ms, mfu 3.19%
iter 3650: loss 0.1545, time 191.36ms, mfu 3.20%
iter 3660: loss 0.1488, time 191.49ms, mfu 3.20%
iter 3670: loss 0.1589, time 192.24ms, mfu 3.21%
iter 3680: loss 0.1666, time 190.52ms, mfu 3.21%
iter 3690: loss 0.1619, time 184.50ms, mfu 3.23%
iter 3700: loss 0.1562, time 186.44ms, mfu 3.24%
iter 3710: loss 0.1650, time 192.15ms, mfu 3.24%
iter 3720: loss 0.1577, time 186.85ms, mfu 3.25%
iter 3730: loss 0.1526, time 191.85ms, mfu 3.25%
iter 3740: loss 0.1495, time 193.81ms, mfu 3.24%
step 3750: train loss 0.0764, val loss 3.9743
iter 3750: loss 0.1493, time 19193.69ms, mfu 2.92%
iter 3760: loss 0.1508, time 191.60ms, mfu 2.95%
iter 3770: loss 0.1503, time 190.47ms, mfu 2.98%
iter 3780: loss 0.1517, time 194.89ms, mfu 3.00%
iter 3790: loss 0.1479, time 192.73ms, mfu 3.03%
iter 3800: loss 0.1474, time 191.92ms, mfu 3.05%
iter 3810: loss 0.1423, time 187.01ms, mfu 3.07%
iter 3820: loss 0.1477, time 192.02ms, mfu 3.09%
iter 3830: loss 0.1571, time 186.52ms, mfu 3.12%
iter 3840: loss 0.1436, time 191.13ms, mfu 3.13%
iter 3850: loss 0.1506, time 188.12ms, mfu 3.15%
iter 3860: loss 0.1464, time 188.16ms, mfu 3.16%
iter 3870: loss 0.1469, time 190.35ms, mfu 3.17%
iter 3880: loss 0.1445, time 182.86ms, mfu 3.19%
iter 3890: loss 0.1410, time 193.43ms, mfu 3.20%
iter 3900: loss 0.1404, time 191.22ms, mfu 3.20%
iter 3910: loss 0.1444, time 192.64ms, mfu 3.20%
iter 3920: loss 0.1416, time 190.84ms, mfu 3.21%
iter 3930: loss 0.1429, time 189.82ms, mfu 3.22%
iter 3940: loss 0.1475, time 190.06ms, mfu 3.22%
iter 3950: loss 0.1368, time 184.91ms, mfu 3.24%
iter 3960: loss 0.1394, time 192.50ms, mfu 3.23%
iter 3970: loss 0.1452, time 185.13ms, mfu 3.25%
iter 3980: loss 0.1447, time 191.91ms, mfu 3.25%
iter 3990: loss 0.1415, time 187.98ms, mfu 3.25%
step 4000: train loss 0.0739, val loss 4.0616
