Overriding config with hw/6l8h/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char-6l8h'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 8
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 3000
lr_decay_iters = 3000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 820: loss 1.3867, time 115.90ms, mfu 3.03%
iter 830: loss 1.3736, time 118.23ms, mfu 3.04%
iter 840: loss 1.3948, time 120.05ms, mfu 3.05%
iter 850: loss 1.3763, time 114.99ms, mfu 3.07%
iter 860: loss 1.3811, time 117.64ms, mfu 3.08%
iter 870: loss 1.3811, time 114.39ms, mfu 3.10%
iter 880: loss 1.3647, time 115.18ms, mfu 3.11%
iter 890: loss 1.3767, time 117.00ms, mfu 3.12%
iter 900: loss 1.3571, time 116.28ms, mfu 3.13%
iter 910: loss 1.3093, time 117.32ms, mfu 3.13%
iter 920: loss 1.3492, time 117.03ms, mfu 3.14%
iter 930: loss 1.3403, time 116.44ms, mfu 3.14%
iter 940: loss 1.3257, time 115.82ms, mfu 3.15%
iter 950: loss 1.3344, time 115.48ms, mfu 3.16%
iter 960: loss 1.3457, time 116.62ms, mfu 3.16%
iter 970: loss 1.3489, time 116.59ms, mfu 3.16%
iter 980: loss 1.3430, time 117.64ms, mfu 3.17%
iter 990: loss 1.3264, time 116.89ms, mfu 3.17%
step 1000: train loss 1.2621, val loss 1.5221
saving checkpoint to out-shakespeare-char-6l8h
iter 1000: loss 1.3245, time 12810.02ms, mfu 2.85%
iter 1010: loss 1.3178, time 116.27ms, mfu 2.89%
iter 1020: loss 1.2970, time 119.06ms, mfu 2.91%
iter 1030: loss 1.3227, time 116.96ms, mfu 2.94%
iter 1040: loss 1.3451, time 114.09ms, mfu 2.97%
iter 1050: loss 1.2758, time 116.09ms, mfu 3.00%
iter 1060: loss 1.3188, time 118.41ms, mfu 3.01%
iter 1070: loss 1.3140, time 116.08ms, mfu 3.03%
iter 1080: loss 1.3187, time 117.14ms, mfu 3.05%
iter 1090: loss 1.3352, time 117.33ms, mfu 3.06%
iter 1100: loss 1.2970, time 117.44ms, mfu 3.07%
iter 1110: loss 1.2827, time 116.20ms, mfu 3.08%
iter 1120: loss 1.2807, time 116.76ms, mfu 3.09%
iter 1130: loss 1.2749, time 114.57ms, mfu 3.11%
iter 1140: loss 1.2828, time 117.26ms, mfu 3.12%
iter 1150: loss 1.2906, time 115.66ms, mfu 3.13%
iter 1160: loss 1.3144, time 116.71ms, mfu 3.13%
iter 1170: loss 1.2859, time 116.58ms, mfu 3.14%
iter 1180: loss 1.2973, time 117.96ms, mfu 3.14%
iter 1190: loss 1.2543, time 117.81ms, mfu 3.14%
iter 1200: loss 1.2707, time 118.49ms, mfu 3.14%
iter 1210: loss 1.2482, time 118.94ms, mfu 3.14%
iter 1220: loss 1.2874, time 116.03ms, mfu 3.15%
iter 1230: loss 1.2805, time 118.24ms, mfu 3.15%
iter 1240: loss 1.2813, time 117.88ms, mfu 3.15%
step 1250: train loss 1.1880, val loss 1.4926
saving checkpoint to out-shakespeare-char-6l8h
iter 1250: loss 1.2549, time 12916.92ms, mfu 2.84%
iter 1260: loss 1.2608, time 116.56ms, mfu 2.87%
iter 1270: loss 1.2436, time 116.50ms, mfu 2.91%
iter 1280: loss 1.2373, time 115.11ms, mfu 2.94%
iter 1290: loss 1.2655, time 116.51ms, mfu 2.97%
iter 1300: loss 1.2855, time 115.81ms, mfu 2.99%
iter 1310: loss 1.2125, time 117.30ms, mfu 3.01%
iter 1320: loss 1.2882, time 118.16ms, mfu 3.02%
iter 1330: loss 1.2473, time 117.54ms, mfu 3.04%
iter 1340: loss 1.2787, time 116.44ms, mfu 3.05%
iter 1350: loss 1.2431, time 117.40ms, mfu 3.07%
iter 1360: loss 1.2591, time 116.74ms, mfu 3.08%
iter 1370: loss 1.2366, time 116.46ms, mfu 3.09%
iter 1380: loss 1.2448, time 117.07ms, mfu 3.10%
iter 1390: loss 1.2297, time 117.63ms, mfu 3.11%
iter 1400: loss 1.2398, time 116.14ms, mfu 3.12%
iter 1410: loss 1.2340, time 116.84ms, mfu 3.12%
iter 1420: loss 1.2521, time 116.10ms, mfu 3.13%
iter 1430: loss 1.2219, time 114.54ms, mfu 3.15%
iter 1440: loss 1.2319, time 119.19ms, mfu 3.14%
iter 1450: loss 1.2110, time 116.78ms, mfu 3.15%
iter 1460: loss 1.2211, time 118.34ms, mfu 3.15%
iter 1470: loss 1.2005, time 116.82ms, mfu 3.15%
iter 1480: loss 1.1939, time 117.90ms, mfu 3.15%
iter 1490: loss 1.2178, time 115.53ms, mfu 3.16%
step 1500: train loss 1.1322, val loss 1.4660
saving checkpoint to out-shakespeare-char-6l8h
iter 1500: loss 1.1663, time 12935.02ms, mfu 2.85%
iter 1510: loss 1.2152, time 116.59ms, mfu 2.88%
iter 1520: loss 1.2056, time 115.02ms, mfu 2.92%
iter 1530: loss 1.2297, time 113.74ms, mfu 2.95%
iter 1540: loss 1.1698, time 115.97ms, mfu 2.98%
iter 1550: loss 1.2142, time 116.94ms, mfu 3.00%
iter 1560: loss 1.1905, time 117.17ms, mfu 3.02%
iter 1570: loss 1.2092, time 115.68ms, mfu 3.04%
iter 1580: loss 1.1784, time 116.01ms, mfu 3.06%
iter 1590: loss 1.1697, time 120.11ms, mfu 3.06%
iter 1600: loss 1.1777, time 115.05ms, mfu 3.08%
iter 1610: loss 1.2129, time 118.46ms, mfu 3.09%
iter 1620: loss 1.1609, time 115.63ms, mfu 3.10%
iter 1630: loss 1.1766, time 116.76ms, mfu 3.11%
iter 1640: loss 1.1767, time 114.72ms, mfu 3.12%
iter 1650: loss 1.1629, time 119.17ms, mfu 3.12%
iter 1660: loss 1.1914, time 115.71ms, mfu 3.13%
iter 1670: loss 1.1754, time 119.15ms, mfu 3.13%
iter 1680: loss 1.1793, time 116.62ms, mfu 3.14%
iter 1690: loss 1.1822, time 116.56ms, mfu 3.14%
iter 1700: loss 1.1642, time 117.32ms, mfu 3.15%
iter 1710: loss 1.1584, time 116.42ms, mfu 3.15%
iter 1720: loss 1.1595, time 116.27ms, mfu 3.16%
iter 1730: loss 1.1742, time 115.55ms, mfu 3.16%
iter 1740: loss 1.1389, time 116.92ms, mfu 3.17%
step 1750: train loss 1.0764, val loss 1.4623
saving checkpoint to out-shakespeare-char-6l8h
iter 1750: loss 1.1554, time 12831.77ms, mfu 2.85%
iter 1760: loss 1.1693, time 115.06ms, mfu 2.89%
iter 1770: loss 1.1756, time 115.82ms, mfu 2.92%
iter 1780: loss 1.1712, time 116.30ms, mfu 2.95%
iter 1790: loss 1.1675, time 117.06ms, mfu 2.98%
iter 1800: loss 1.1519, time 115.20ms, mfu 3.00%
iter 1810: loss 1.1366, time 116.49ms, mfu 3.02%
iter 1820: loss 1.1427, time 116.20ms, mfu 3.04%
iter 1830: loss 1.1478, time 116.27ms, mfu 3.06%
iter 1840: loss 1.1434, time 114.38ms, mfu 3.08%
iter 1850: loss 1.1352, time 116.54ms, mfu 3.09%
iter 1860: loss 1.1468, time 115.87ms, mfu 3.10%
iter 1870: loss 1.1146, time 119.03ms, mfu 3.10%
iter 1880: loss 1.1535, time 115.85ms, mfu 3.12%
iter 1890: loss 1.1432, time 118.91ms, mfu 3.12%
iter 1900: loss 1.1051, time 117.72ms, mfu 3.12%
iter 1910: loss 1.1328, time 117.69ms, mfu 3.13%
iter 1920: loss 1.1466, time 115.93ms, mfu 3.14%
iter 1930: loss 1.1267, time 117.01ms, mfu 3.14%
iter 1940: loss 1.0991, time 117.34ms, mfu 3.14%
iter 1950: loss 1.1049, time 114.88ms, mfu 3.15%
iter 1960: loss 1.1253, time 118.47ms, mfu 3.15%
iter 1970: loss 1.1240, time 117.45ms, mfu 3.15%
iter 1980: loss 1.1215, time 117.08ms, mfu 3.16%
iter 1990: loss 1.1268, time 118.21ms, mfu 3.16%
step 2000: train loss 1.0245, val loss 1.4665
iter 2000: loss 1.1034, time 12124.49ms, mfu 2.84%
iter 2010: loss 1.1121, time 119.19ms, mfu 2.87%
iter 2020: loss 1.0925, time 114.96ms, mfu 2.91%
iter 2030: loss 1.1185, time 116.20ms, mfu 2.94%
iter 2040: loss 1.1062, time 114.32ms, mfu 2.97%
iter 2050: loss 1.0823, time 117.30ms, mfu 2.99%
iter 2060: loss 1.0736, time 116.50ms, mfu 3.01%
iter 2070: loss 1.0969, time 115.55ms, mfu 3.03%
iter 2080: loss 1.0935, time 117.20ms, mfu 3.05%
iter 2090: loss 1.1053, time 114.11ms, mfu 3.07%
iter 2100: loss 1.1104, time 117.70ms, mfu 3.08%
iter 2110: loss 1.1070, time 118.55ms, mfu 3.09%
iter 2120: loss 1.0935, time 117.01ms, mfu 3.10%
iter 2130: loss 1.1185, time 117.45ms, mfu 3.10%
iter 2140: loss 1.1136, time 115.45ms, mfu 3.12%
iter 2150: loss 1.0977, time 114.48ms, mfu 3.13%
iter 2160: loss 1.1174, time 116.48ms, mfu 3.14%
iter 2170: loss 1.1018, time 118.16ms, mfu 3.14%
iter 2180: loss 1.0901, time 118.07ms, mfu 3.14%
iter 2190: loss 1.0851, time 116.26ms, mfu 3.15%
iter 2200: loss 1.1020, time 116.12ms, mfu 3.15%
iter 2210: loss 1.0841, time 118.67ms, mfu 3.15%
iter 2220: loss 1.0907, time 116.05ms, mfu 3.16%
iter 2230: loss 1.0937, time 117.36ms, mfu 3.16%
iter 2240: loss 1.0990, time 116.75ms, mfu 3.16%
step 2250: train loss 0.9819, val loss 1.4719
iter 2250: loss 1.0816, time 12163.94ms, mfu 2.85%
iter 2260: loss 1.0762, time 117.51ms, mfu 2.88%
iter 2270: loss 1.1061, time 115.50ms, mfu 2.92%
iter 2280: loss 1.0671, time 119.39ms, mfu 2.94%
iter 2290: loss 1.1149, time 117.07ms, mfu 2.96%
iter 2300: loss 1.0914, time 116.25ms, mfu 2.99%
iter 2310: loss 1.0715, time 119.03ms, mfu 3.00%
iter 2320: loss 1.0727, time 118.18ms, mfu 3.02%
iter 2330: loss 1.0699, time 117.11ms, mfu 3.03%
iter 2340: loss 1.0853, time 117.10ms, mfu 3.05%
iter 2350: loss 1.0816, time 116.87ms, mfu 3.06%
iter 2360: loss 1.0776, time 117.23ms, mfu 3.07%
iter 2370: loss 1.0611, time 116.08ms, mfu 3.09%
iter 2380: loss 1.0574, time 117.95ms, mfu 3.09%
iter 2390: loss 1.0583, time 116.86ms, mfu 3.10%
iter 2400: loss 1.0622, time 117.24ms, mfu 3.11%
iter 2410: loss 1.0446, time 118.67ms, mfu 3.11%
iter 2420: loss 1.0617, time 116.91ms, mfu 3.12%
iter 2430: loss 1.0375, time 117.74ms, mfu 3.13%
iter 2440: loss 1.0408, time 115.92ms, mfu 3.13%
iter 2450: loss 1.0552, time 115.91ms, mfu 3.14%
iter 2460: loss 1.0585, time 116.07ms, mfu 3.15%
iter 2470: loss 1.0697, time 118.46ms, mfu 3.15%
iter 2480: loss 1.0601, time 116.58ms, mfu 3.15%
iter 2490: loss 1.0447, time 116.79ms, mfu 3.16%
step 2500: train loss 0.9405, val loss 1.4750
iter 2500: loss 1.0629, time 12210.61ms, mfu 2.84%
iter 2510: loss 1.0487, time 115.99ms, mfu 2.88%
iter 2520: loss 1.0306, time 118.05ms, mfu 2.91%
iter 2530: loss 1.0312, time 117.82ms, mfu 2.93%
iter 2540: loss 1.0337, time 118.37ms, mfu 2.96%
iter 2550: loss 1.0570, time 118.14ms, mfu 2.98%
iter 2560: loss 1.0471, time 117.63ms, mfu 2.99%
iter 2570: loss 1.0570, time 117.44ms, mfu 3.01%
iter 2580: loss 1.0503, time 116.52ms, mfu 3.03%
iter 2590: loss 1.0584, time 119.57ms, mfu 3.04%
iter 2600: loss 1.0442, time 117.76ms, mfu 3.05%
iter 2610: loss 1.0385, time 118.84ms, mfu 3.06%
iter 2620: loss 1.0443, time 119.40ms, mfu 3.07%
iter 2630: loss 1.0026, time 117.26ms, mfu 3.08%
iter 2640: loss 1.0404, time 117.53ms, mfu 3.09%
iter 2650: loss 1.0576, time 117.82ms, mfu 3.09%
iter 2660: loss 1.0395, time 118.70ms, mfu 3.10%
iter 2670: loss 1.0084, time 115.40ms, mfu 3.11%
iter 2680: loss 1.0439, time 116.36ms, mfu 3.12%
iter 2690: loss 1.0473, time 115.76ms, mfu 3.13%
iter 2700: loss 1.0230, time 116.86ms, mfu 3.14%
iter 2710: loss 1.0411, time 116.62ms, mfu 3.14%
iter 2720: loss 1.0320, time 117.26ms, mfu 3.15%
iter 2730: loss 1.0517, time 118.28ms, mfu 3.15%
iter 2740: loss 1.0216, time 116.71ms, mfu 3.15%
step 2750: train loss 0.9127, val loss 1.4868
iter 2750: loss 1.0322, time 12137.47ms, mfu 2.84%
iter 2760: loss 1.0286, time 116.70ms, mfu 2.87%
iter 2770: loss 1.0166, time 119.58ms, mfu 2.90%
iter 2780: loss 1.0208, time 117.22ms, mfu 2.93%
iter 2790: loss 1.0329, time 116.78ms, mfu 2.95%
iter 2800: loss 1.0179, time 117.15ms, mfu 2.98%
iter 2810: loss 1.0458, time 117.55ms, mfu 3.00%
iter 2820: loss 1.0266, time 117.83ms, mfu 3.01%
iter 2830: loss 1.0281, time 117.52ms, mfu 3.03%
iter 2840: loss 1.0003, time 115.50ms, mfu 3.05%
iter 2850: loss 1.0289, time 116.49ms, mfu 3.06%
iter 2860: loss 1.0258, time 117.28ms, mfu 3.07%
iter 2870: loss 1.0111, time 117.16ms, mfu 3.08%
iter 2880: loss 1.0474, time 117.68ms, mfu 3.09%
iter 2890: loss 1.0081, time 117.37ms, mfu 3.10%
iter 2900: loss 0.9970, time 118.88ms, mfu 3.10%
iter 2910: loss 1.0397, time 116.82ms, mfu 3.11%
iter 2920: loss 1.0183, time 118.36ms, mfu 3.12%
iter 2930: loss 1.0103, time 115.34ms, mfu 3.13%
iter 2940: loss 1.0050, time 117.09ms, mfu 3.13%
iter 2950: loss 1.0326, time 117.68ms, mfu 3.14%
iter 2960: loss 1.0158, time 118.26ms, mfu 3.14%
iter 2970: loss 1.0097, time 115.35ms, mfu 3.15%
iter 2980: loss 1.0064, time 117.62ms, mfu 3.15%
iter 2990: loss 0.9992, time 116.07ms, mfu 3.16%
step 3000: train loss 0.8902, val loss 1.4883
iter 3000: loss 1.0067, time 12142.83ms, mfu 2.84%
