Overriding config with config/train_tt250.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt250'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt250-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_250'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 101 (inside data/tt_250/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.74M
num decayed parameter tensors: 42, with 17,831,808 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 850: loss 0.1522, time 181.11ms, mfu 3.19%
iter 860: loss 0.1441, time 188.72ms, mfu 3.20%
iter 870: loss 0.1409, time 187.59ms, mfu 3.21%
iter 880: loss 0.1510, time 185.37ms, mfu 3.22%
iter 890: loss 0.1476, time 188.05ms, mfu 3.23%
iter 900: loss 0.1344, time 188.26ms, mfu 3.24%
iter 910: loss 0.1321, time 184.21ms, mfu 3.25%
iter 920: loss 0.1415, time 188.01ms, mfu 3.26%
iter 930: loss 0.1350, time 188.13ms, mfu 3.26%
iter 940: loss 0.1308, time 187.98ms, mfu 3.26%
iter 950: loss 0.1294, time 185.24ms, mfu 3.27%
iter 960: loss 0.1372, time 192.46ms, mfu 3.27%
iter 970: loss 0.1384, time 185.10ms, mfu 3.28%
iter 980: loss 0.1222, time 184.19ms, mfu 3.29%
iter 990: loss 0.1328, time 190.15ms, mfu 3.28%
step 1000: train loss 0.0622, val loss 4.6894
iter 1000: loss 0.1222, time 19111.10ms, mfu 2.96%
iter 1010: loss 0.1272, time 190.53ms, mfu 2.99%
iter 1020: loss 0.1276, time 189.47ms, mfu 3.02%
iter 1030: loss 0.1305, time 189.20ms, mfu 3.04%
iter 1040: loss 0.1147, time 189.94ms, mfu 3.07%
iter 1050: loss 0.1182, time 191.59ms, mfu 3.08%
iter 1060: loss 0.1284, time 183.68ms, mfu 3.11%
iter 1070: loss 0.1219, time 186.70ms, mfu 3.14%
iter 1080: loss 0.1186, time 185.90ms, mfu 3.16%
iter 1090: loss 0.1102, time 183.55ms, mfu 3.18%
iter 1100: loss 0.1164, time 185.35ms, mfu 3.20%
iter 1110: loss 0.1176, time 188.70ms, mfu 3.21%
iter 1120: loss 0.1038, time 191.62ms, mfu 3.21%
iter 1130: loss 0.1131, time 186.78ms, mfu 3.22%
iter 1140: loss 0.1130, time 191.64ms, mfu 3.22%
iter 1150: loss 0.1118, time 185.30ms, mfu 3.24%
iter 1160: loss 0.1035, time 189.25ms, mfu 3.24%
iter 1170: loss 0.1058, time 187.59ms, mfu 3.25%
iter 1180: loss 0.1119, time 185.60ms, mfu 3.26%
iter 1190: loss 0.1018, time 187.05ms, mfu 3.26%
iter 1200: loss 0.1069, time 186.68ms, mfu 3.27%
iter 1210: loss 0.1069, time 185.87ms, mfu 3.28%
iter 1220: loss 0.1034, time 188.61ms, mfu 3.28%
iter 1230: loss 0.1015, time 188.40ms, mfu 3.28%
iter 1240: loss 0.0981, time 190.04ms, mfu 3.28%
step 1250: train loss 0.0543, val loss 4.8240
iter 1250: loss 0.0967, time 19096.45ms, mfu 2.95%
iter 1260: loss 0.1065, time 189.42ms, mfu 2.99%
iter 1270: loss 0.1041, time 188.60ms, mfu 3.02%
iter 1280: loss 0.0968, time 187.71ms, mfu 3.05%
iter 1290: loss 0.0983, time 191.81ms, mfu 3.07%
iter 1300: loss 0.0947, time 189.43ms, mfu 3.09%
iter 1310: loss 0.0948, time 191.24ms, mfu 3.10%
iter 1320: loss 0.0949, time 186.01ms, mfu 3.13%
iter 1330: loss 0.0921, time 186.97ms, mfu 3.15%
iter 1340: loss 0.0964, time 190.27ms, mfu 3.16%
iter 1350: loss 0.0913, time 186.60ms, mfu 3.17%
iter 1360: loss 0.0857, time 187.69ms, mfu 3.19%
iter 1370: loss 0.0911, time 187.79ms, mfu 3.20%
iter 1380: loss 0.0851, time 184.02ms, mfu 3.22%
iter 1390: loss 0.0916, time 187.88ms, mfu 3.23%
iter 1400: loss 0.0911, time 192.63ms, mfu 3.23%
iter 1410: loss 0.0904, time 188.18ms, mfu 3.23%
iter 1420: loss 0.0858, time 190.30ms, mfu 3.24%
iter 1430: loss 0.0834, time 189.04ms, mfu 3.24%
iter 1440: loss 0.0894, time 192.20ms, mfu 3.24%
iter 1450: loss 0.0944, time 189.76ms, mfu 3.24%
iter 1460: loss 0.0892, time 186.81ms, mfu 3.25%
iter 1470: loss 0.0828, time 186.75ms, mfu 3.26%
iter 1480: loss 0.0839, time 191.26ms, mfu 3.26%
iter 1490: loss 0.0807, time 189.20ms, mfu 3.26%
step 1500: train loss 0.0499, val loss 5.1105
iter 1500: loss 0.0830, time 19072.58ms, mfu 2.94%
iter 1510: loss 0.0841, time 182.21ms, mfu 2.98%
iter 1520: loss 0.0817, time 190.53ms, mfu 3.01%
iter 1530: loss 0.0826, time 188.14ms, mfu 3.04%
iter 1540: loss 0.0797, time 188.81ms, mfu 3.07%
iter 1550: loss 0.0803, time 188.80ms, mfu 3.09%
iter 1560: loss 0.0843, time 188.76ms, mfu 3.11%
iter 1570: loss 0.0798, time 190.67ms, mfu 3.12%
iter 1580: loss 0.0810, time 188.22ms, mfu 3.14%
iter 1590: loss 0.0818, time 187.81ms, mfu 3.16%
iter 1600: loss 0.0779, time 188.25ms, mfu 3.17%
iter 1610: loss 0.0808, time 184.08ms, mfu 3.19%
iter 1620: loss 0.0714, time 184.26ms, mfu 3.21%
iter 1630: loss 0.0843, time 190.07ms, mfu 3.21%
iter 1640: loss 0.0787, time 189.16ms, mfu 3.22%
iter 1650: loss 0.0756, time 187.36ms, mfu 3.23%
iter 1660: loss 0.0847, time 190.83ms, mfu 3.23%
iter 1670: loss 0.0721, time 191.27ms, mfu 3.23%
iter 1680: loss 0.0752, time 189.36ms, mfu 3.24%
iter 1690: loss 0.0704, time 184.52ms, mfu 3.25%
iter 1700: loss 0.0754, time 185.52ms, mfu 3.26%
iter 1710: loss 0.0743, time 184.27ms, mfu 3.27%
iter 1720: loss 0.0731, time 188.75ms, mfu 3.27%
iter 1730: loss 0.0752, time 189.83ms, mfu 3.27%
iter 1740: loss 0.0725, time 186.09ms, mfu 3.28%
step 1750: train loss 0.0466, val loss 5.0705
iter 1750: loss 0.0705, time 19128.11ms, mfu 2.96%
iter 1760: loss 0.0726, time 187.65ms, mfu 2.99%
iter 1770: loss 0.0770, time 187.94ms, mfu 3.02%
iter 1780: loss 0.0693, time 190.90ms, mfu 3.04%
iter 1790: loss 0.0690, time 189.80ms, mfu 3.07%
iter 1800: loss 0.0733, time 188.07ms, mfu 3.09%
iter 1810: loss 0.0690, time 183.77ms, mfu 3.12%
iter 1820: loss 0.0731, time 188.27ms, mfu 3.14%
iter 1830: loss 0.0681, time 185.43ms, mfu 3.16%
iter 1840: loss 0.0732, time 186.85ms, mfu 3.18%
iter 1850: loss 0.0702, time 192.91ms, mfu 3.18%
iter 1860: loss 0.0697, time 184.02ms, mfu 3.20%
iter 1870: loss 0.0694, time 183.74ms, mfu 3.22%
iter 1880: loss 0.0686, time 181.48ms, mfu 3.24%
iter 1890: loss 0.0733, time 185.59ms, mfu 3.25%
iter 1900: loss 0.0678, time 192.42ms, mfu 3.25%
iter 1910: loss 0.0658, time 185.67ms, mfu 3.26%
iter 1920: loss 0.0687, time 185.48ms, mfu 3.27%
iter 1930: loss 0.0671, time 185.93ms, mfu 3.27%
iter 1940: loss 0.0677, time 186.60ms, mfu 3.28%
iter 1950: loss 0.0695, time 191.60ms, mfu 3.27%
iter 1960: loss 0.0680, time 189.11ms, mfu 3.28%
iter 1970: loss 0.0643, time 182.40ms, mfu 3.29%
iter 1980: loss 0.0706, time 191.17ms, mfu 3.28%
iter 1990: loss 0.0668, time 187.21ms, mfu 3.29%
step 2000: train loss 0.0441, val loss 5.4728
iter 2000: loss 0.0630, time 19090.00ms, mfu 2.96%
iter 2010: loss 0.0648, time 188.49ms, mfu 3.00%
iter 2020: loss 0.0668, time 188.68ms, mfu 3.02%
iter 2030: loss 0.0621, time 189.86ms, mfu 3.05%
iter 2040: loss 0.0622, time 189.53ms, mfu 3.07%
iter 2050: loss 0.0651, time 190.94ms, mfu 3.09%
iter 2060: loss 0.0664, time 187.48ms, mfu 3.11%
iter 2070: loss 0.0637, time 187.52ms, mfu 3.13%
iter 2080: loss 0.0642, time 185.89ms, mfu 3.15%
iter 2090: loss 0.0616, time 185.76ms, mfu 3.17%
iter 2100: loss 0.0605, time 192.93ms, mfu 3.18%
iter 2110: loss 0.0613, time 187.87ms, mfu 3.19%
iter 2120: loss 0.0626, time 184.82ms, mfu 3.21%
iter 2130: loss 0.0648, time 188.44ms, mfu 3.22%
iter 2140: loss 0.0590, time 193.23ms, mfu 3.22%
iter 2150: loss 0.0606, time 191.29ms, mfu 3.22%
iter 2160: loss 0.0627, time 185.77ms, mfu 3.23%
iter 2170: loss 0.0630, time 185.48ms, mfu 3.24%
iter 2180: loss 0.0594, time 185.78ms, mfu 3.25%
iter 2190: loss 0.0610, time 183.22ms, mfu 3.27%
iter 2200: loss 0.0626, time 188.40ms, mfu 3.27%
iter 2210: loss 0.0608, time 189.24ms, mfu 3.27%
iter 2220: loss 0.0599, time 193.44ms, mfu 3.26%
iter 2230: loss 0.0621, time 188.04ms, mfu 3.27%
iter 2240: loss 0.0640, time 187.27ms, mfu 3.27%
step 2250: train loss 0.0423, val loss 5.4344
iter 2250: loss 0.0595, time 19135.48ms, mfu 2.95%
iter 2260: loss 0.0575, time 187.86ms, mfu 2.98%
iter 2270: loss 0.0605, time 186.73ms, mfu 3.02%
iter 2280: loss 0.0618, time 189.77ms, mfu 3.04%
iter 2290: loss 0.0618, time 190.06ms, mfu 3.07%
iter 2300: loss 0.0606, time 185.21ms, mfu 3.09%
iter 2310: loss 0.0598, time 187.73ms, mfu 3.12%
iter 2320: loss 0.0549, time 192.53ms, mfu 3.13%
iter 2330: loss 0.0593, time 189.54ms, mfu 3.14%
iter 2340: loss 0.0557, time 189.94ms, mfu 3.15%
iter 2350: loss 0.0585, time 186.49ms, mfu 3.17%
iter 2360: loss 0.0555, time 185.56ms, mfu 3.19%
iter 2370: loss 0.0542, time 187.73ms, mfu 3.20%
iter 2380: loss 0.0536, time 181.02ms, mfu 3.22%
iter 2390: loss 0.0586, time 187.45ms, mfu 3.23%
iter 2400: loss 0.0581, time 187.16ms, mfu 3.24%
iter 2410: loss 0.0605, time 189.46ms, mfu 3.25%
iter 2420: loss 0.0582, time 189.45ms, mfu 3.25%
iter 2430: loss 0.0575, time 185.78ms, mfu 3.26%
iter 2440: loss 0.0555, time 188.37ms, mfu 3.26%
iter 2450: loss 0.0612, time 187.96ms, mfu 3.27%
iter 2460: loss 0.0554, time 187.26ms, mfu 3.27%
iter 2470: loss 0.0569, time 185.58ms, mfu 3.28%
iter 2480: loss 0.0559, time 189.51ms, mfu 3.28%
iter 2490: loss 0.0536, time 187.62ms, mfu 3.28%
step 2500: train loss 0.0408, val loss 5.5922
iter 2500: loss 0.0544, time 19134.05ms, mfu 2.96%
iter 2510: loss 0.0544, time 184.59ms, mfu 3.00%
iter 2520: loss 0.0536, time 189.39ms, mfu 3.03%
iter 2530: loss 0.0538, time 186.77ms, mfu 3.06%
iter 2540: loss 0.0530, time 181.47ms, mfu 3.09%
iter 2550: loss 0.0537, time 186.16ms, mfu 3.12%
iter 2560: loss 0.0533, time 188.50ms, mfu 3.13%
iter 2570: loss 0.0526, time 190.52ms, mfu 3.15%
iter 2580: loss 0.0536, time 185.63ms, mfu 3.17%
iter 2590: loss 0.0545, time 184.43ms, mfu 3.19%
iter 2600: loss 0.0558, time 190.01ms, mfu 3.19%
iter 2610: loss 0.0530, time 185.78ms, mfu 3.21%
iter 2620: loss 0.0527, time 186.63ms, mfu 3.22%
iter 2630: loss 0.0542, time 187.72ms, mfu 3.23%
iter 2640: loss 0.0546, time 185.39ms, mfu 3.24%
iter 2650: loss 0.0498, time 187.67ms, mfu 3.25%
iter 2660: loss 0.0503, time 186.28ms, mfu 3.26%
iter 2670: loss 0.0516, time 189.04ms, mfu 3.26%
iter 2680: loss 0.0540, time 187.22ms, mfu 3.27%
iter 2690: loss 0.0495, time 187.54ms, mfu 3.27%
iter 2700: loss 0.0516, time 185.72ms, mfu 3.28%
iter 2710: loss 0.0529, time 186.60ms, mfu 3.28%
iter 2720: loss 0.0514, time 189.74ms, mfu 3.28%
iter 2730: loss 0.0545, time 190.48ms, mfu 3.28%
iter 2740: loss 0.0495, time 184.19ms, mfu 3.29%
step 2750: train loss 0.0395, val loss 5.7241
iter 2750: loss 0.0503, time 19076.78ms, mfu 2.96%
iter 2760: loss 0.0544, time 184.13ms, mfu 3.00%
iter 2770: loss 0.0497, time 187.61ms, mfu 3.03%
iter 2780: loss 0.0506, time 188.15ms, mfu 3.06%
iter 2790: loss 0.0509, time 191.53ms, mfu 3.08%
iter 2800: loss 0.0489, time 185.23ms, mfu 3.11%
iter 2810: loss 0.0512, time 188.31ms, mfu 3.13%
iter 2820: loss 0.0499, time 181.90ms, mfu 3.15%
iter 2830: loss 0.0496, time 190.23ms, mfu 3.17%
iter 2840: loss 0.0546, time 183.98ms, mfu 3.19%
iter 2850: loss 0.0517, time 187.68ms, mfu 3.20%
iter 2860: loss 0.0482, time 185.68ms, mfu 3.21%
iter 2870: loss 0.0478, time 186.10ms, mfu 3.23%
iter 2880: loss 0.0508, time 184.84ms, mfu 3.24%
iter 2890: loss 0.0499, time 184.01ms, mfu 3.25%
iter 2900: loss 0.0524, time 184.37ms, mfu 3.26%
iter 2910: loss 0.0520, time 184.87ms, mfu 3.27%
iter 2920: loss 0.0463, time 184.85ms, mfu 3.28%
iter 2930: loss 0.0489, time 187.95ms, mfu 3.28%
iter 2940: loss 0.0438, time 185.95ms, mfu 3.29%
iter 2950: loss 0.0497, time 187.86ms, mfu 3.29%
iter 2960: loss 0.0492, time 185.87ms, mfu 3.30%
iter 2970: loss 0.0495, time 186.07ms, mfu 3.30%
iter 2980: loss 0.0487, time 187.91ms, mfu 3.30%
iter 2990: loss 0.0487, time 188.13ms, mfu 3.30%
step 3000: train loss 0.0380, val loss 5.7905
iter 3000: loss 0.0470, time 19152.51ms, mfu 2.97%
iter 3010: loss 0.0458, time 190.52ms, mfu 3.00%
iter 3020: loss 0.0477, time 185.02ms, mfu 3.04%
iter 3030: loss 0.0463, time 185.98ms, mfu 3.07%
iter 3040: loss 0.0490, time 191.52ms, mfu 3.09%
iter 3050: loss 0.0453, time 189.06ms, mfu 3.11%
iter 3060: loss 0.0469, time 184.44ms, mfu 3.13%
iter 3070: loss 0.0433, time 186.00ms, mfu 3.15%
iter 3080: loss 0.0431, time 185.31ms, mfu 3.17%
iter 3090: loss 0.0469, time 187.82ms, mfu 3.19%
iter 3100: loss 0.0468, time 189.42ms, mfu 3.19%
iter 3110: loss 0.0466, time 187.77ms, mfu 3.21%
iter 3120: loss 0.0458, time 189.96ms, mfu 3.21%
iter 3130: loss 0.0456, time 185.47ms, mfu 3.23%
iter 3140: loss 0.0458, time 183.97ms, mfu 3.24%
iter 3150: loss 0.0437, time 183.77ms, mfu 3.25%
iter 3160: loss 0.0447, time 187.94ms, mfu 3.26%
iter 3170: loss 0.0479, time 185.68ms, mfu 3.27%
iter 3180: loss 0.0459, time 185.95ms, mfu 3.28%
iter 3190: loss 0.0482, time 181.96ms, mfu 3.29%
iter 3200: loss 0.0436, time 185.54ms, mfu 3.29%
iter 3210: loss 0.0474, time 183.03ms, mfu 3.30%
iter 3220: loss 0.0444, time 185.21ms, mfu 3.31%
iter 3230: loss 0.0414, time 183.72ms, mfu 3.32%
iter 3240: loss 0.0439, time 183.49ms, mfu 3.32%
step 3250: train loss 0.0372, val loss 5.8166
iter 3250: loss 0.0435, time 19083.42ms, mfu 2.99%
iter 3260: loss 0.0436, time 183.14ms, mfu 3.03%
iter 3270: loss 0.0458, time 184.14ms, mfu 3.07%
iter 3280: loss 0.0470, time 186.04ms, mfu 3.09%
iter 3290: loss 0.0443, time 185.14ms, mfu 3.12%
iter 3300: loss 0.0458, time 189.60ms, mfu 3.14%
iter 3310: loss 0.0413, time 189.76ms, mfu 3.15%
iter 3320: loss 0.0464, time 183.02ms, mfu 3.17%
iter 3330: loss 0.0455, time 188.00ms, mfu 3.19%
iter 3340: loss 0.0446, time 183.96ms, mfu 3.21%
iter 3350: loss 0.0437, time 190.57ms, mfu 3.21%
iter 3360: loss 0.0460, time 182.99ms, mfu 3.23%
iter 3370: loss 0.0446, time 185.57ms, mfu 3.24%
iter 3380: loss 0.0415, time 187.37ms, mfu 3.25%
iter 3390: loss 0.0439, time 184.08ms, mfu 3.26%
iter 3400: loss 0.0455, time 181.26ms, mfu 3.28%
iter 3410: loss 0.0442, time 186.38ms, mfu 3.28%
iter 3420: loss 0.0443, time 183.05ms, mfu 3.29%
iter 3430: loss 0.0433, time 186.92ms, mfu 3.30%
iter 3440: loss 0.0431, time 185.98ms, mfu 3.30%
iter 3450: loss 0.0446, time 186.59ms, mfu 3.30%
iter 3460: loss 0.0424, time 186.99ms, mfu 3.31%
iter 3470: loss 0.0434, time 188.93ms, mfu 3.30%
iter 3480: loss 0.0432, time 186.43ms, mfu 3.31%
iter 3490: loss 0.0428, time 186.52ms, mfu 3.31%
step 3500: train loss 0.0362, val loss 5.8747
iter 3500: loss 0.0418, time 19096.13ms, mfu 2.98%
iter 3510: loss 0.0426, time 183.83ms, mfu 3.02%
iter 3520: loss 0.0416, time 186.28ms, mfu 3.05%
iter 3530: loss 0.0408, time 187.34ms, mfu 3.08%
iter 3540: loss 0.0397, time 182.25ms, mfu 3.11%
iter 3550: loss 0.0426, time 185.24ms, mfu 3.14%
iter 3560: loss 0.0414, time 185.35ms, mfu 3.16%
iter 3570: loss 0.0417, time 182.55ms, mfu 3.18%
iter 3580: loss 0.0424, time 181.18ms, mfu 3.21%
iter 3590: loss 0.0404, time 183.74ms, mfu 3.22%
iter 3600: loss 0.0432, time 181.88ms, mfu 3.24%
iter 3610: loss 0.0428, time 183.88ms, mfu 3.26%
iter 3620: loss 0.0405, time 181.25ms, mfu 3.27%
iter 3630: loss 0.0413, time 185.87ms, mfu 3.28%
iter 3640: loss 0.0396, time 189.28ms, mfu 3.28%
iter 3650: loss 0.0430, time 185.11ms, mfu 3.29%
iter 3660: loss 0.0401, time 181.78ms, mfu 3.30%
iter 3670: loss 0.0399, time 184.00ms, mfu 3.31%
iter 3680: loss 0.0412, time 186.92ms, mfu 3.31%
iter 3690: loss 0.0423, time 184.53ms, mfu 3.31%
iter 3700: loss 0.0415, time 185.55ms, mfu 3.32%
iter 3710: loss 0.0412, time 185.05ms, mfu 3.32%
iter 3720: loss 0.0401, time 183.33ms, mfu 3.33%
iter 3730: loss 0.0403, time 183.16ms, mfu 3.33%
iter 3740: loss 0.0427, time 184.28ms, mfu 3.34%
step 3750: train loss 0.0355, val loss 5.9647
iter 3750: loss 0.0420, time 19146.43ms, mfu 3.01%
iter 3760: loss 0.0426, time 186.09ms, mfu 3.04%
iter 3770: loss 0.0396, time 183.50ms, mfu 3.07%
iter 3780: loss 0.0386, time 185.30ms, mfu 3.10%
iter 3790: loss 0.0397, time 186.40ms, mfu 3.13%
iter 3800: loss 0.0403, time 187.03ms, mfu 3.14%
iter 3810: loss 0.0404, time 187.37ms, mfu 3.16%
iter 3820: loss 0.0397, time 191.19ms, mfu 3.17%
iter 3830: loss 0.0409, time 186.55ms, mfu 3.19%
iter 3840: loss 0.0403, time 181.31ms, mfu 3.21%
iter 3850: loss 0.0415, time 189.63ms, mfu 3.22%
iter 3860: loss 0.0408, time 184.73ms, mfu 3.23%
iter 3870: loss 0.0391, time 182.99ms, mfu 3.25%
iter 3880: loss 0.0407, time 184.14ms, mfu 3.26%
iter 3890: loss 0.0393, time 186.20ms, mfu 3.27%
iter 3900: loss 0.0409, time 183.51ms, mfu 3.28%
iter 3910: loss 0.0402, time 182.72ms, mfu 3.29%
iter 3920: loss 0.0397, time 189.37ms, mfu 3.29%
iter 3930: loss 0.0402, time 180.84ms, mfu 3.30%
iter 3940: loss 0.0404, time 187.86ms, mfu 3.30%
iter 3950: loss 0.0387, time 183.75ms, mfu 3.31%
iter 3960: loss 0.0393, time 182.85ms, mfu 3.32%
iter 3970: loss 0.0405, time 180.82ms, mfu 3.33%
iter 3980: loss 0.0397, time 182.12ms, mfu 3.34%
iter 3990: loss 0.0378, time 183.21ms, mfu 3.34%
step 4000: train loss 0.0347, val loss 6.0594
iter 4000: loss 0.0390, time 19040.19ms, mfu 3.01%
iter 4010: loss 0.0385, time 180.74ms, mfu 3.06%
