Overriding config with hw/4l8h/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char-4l8h'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 4
n_head = 8
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 3000
lr_decay_iters = 3000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 7.11M
num decayed parameter tensors: 18, with 7,201,152 parameters
num non-decayed parameter tensors: 9, with 3,456 parameters
iter 820: loss 1.4396, time 77.97ms, mfu 3.12%
iter 830: loss 1.4112, time 75.99ms, mfu 3.13%
iter 840: loss 1.4366, time 76.39ms, mfu 3.15%
iter 850: loss 1.4226, time 75.77ms, mfu 3.16%
iter 860: loss 1.4443, time 77.08ms, mfu 3.17%
iter 870: loss 1.4664, time 76.46ms, mfu 3.18%
iter 880: loss 1.4517, time 74.12ms, mfu 3.19%
iter 890: loss 1.3804, time 76.36ms, mfu 3.20%
iter 900: loss 1.3981, time 74.20ms, mfu 3.21%
iter 910: loss 1.4036, time 76.34ms, mfu 3.22%
iter 920: loss 1.4105, time 74.50ms, mfu 3.23%
iter 930: loss 1.3902, time 75.87ms, mfu 3.24%
iter 940: loss 1.4370, time 77.92ms, mfu 3.23%
iter 950: loss 1.4316, time 76.04ms, mfu 3.24%
iter 960: loss 1.3907, time 78.54ms, mfu 3.23%
iter 970: loss 1.4090, time 75.92ms, mfu 3.23%
iter 980: loss 1.3921, time 77.33ms, mfu 3.23%
iter 990: loss 1.3814, time 76.41ms, mfu 3.23%
step 1000: train loss 1.2944, val loss 1.5353
saving checkpoint to out-shakespeare-char-4l8h
iter 1000: loss 1.3632, time 8607.24ms, mfu 2.91%
iter 1010: loss 1.3946, time 74.98ms, mfu 2.95%
iter 1020: loss 1.3506, time 76.79ms, mfu 2.98%
iter 1030: loss 1.3584, time 74.80ms, mfu 3.02%
iter 1040: loss 1.3904, time 78.41ms, mfu 3.03%
iter 1050: loss 1.3783, time 75.38ms, mfu 3.06%
iter 1060: loss 1.3683, time 79.35ms, mfu 3.07%
iter 1070: loss 1.3424, time 75.22ms, mfu 3.09%
iter 1080: loss 1.3758, time 77.88ms, mfu 3.10%
iter 1090: loss 1.3434, time 75.46ms, mfu 3.12%
iter 1100: loss 1.3430, time 74.24ms, mfu 3.14%
iter 1110: loss 1.3616, time 75.70ms, mfu 3.16%
iter 1120: loss 1.3540, time 73.96ms, mfu 3.18%
iter 1130: loss 1.3613, time 76.28ms, mfu 3.19%
iter 1140: loss 1.3437, time 74.79ms, mfu 3.20%
iter 1150: loss 1.3295, time 75.71ms, mfu 3.21%
iter 1160: loss 1.3518, time 74.89ms, mfu 3.22%
iter 1170: loss 1.3471, time 75.90ms, mfu 3.23%
iter 1180: loss 1.3006, time 75.67ms, mfu 3.23%
iter 1190: loss 1.3070, time 77.78ms, mfu 3.23%
iter 1200: loss 1.3225, time 76.61ms, mfu 3.23%
iter 1210: loss 1.3539, time 77.89ms, mfu 3.23%
iter 1220: loss 1.3409, time 76.24ms, mfu 3.23%
iter 1230: loss 1.3294, time 75.96ms, mfu 3.23%
iter 1240: loss 1.3575, time 76.31ms, mfu 3.24%
step 1250: train loss 1.2325, val loss 1.4995
saving checkpoint to out-shakespeare-char-4l8h
iter 1250: loss 1.3180, time 8581.03ms, mfu 2.92%
iter 1260: loss 1.3029, time 77.59ms, mfu 2.94%
iter 1270: loss 1.3208, time 76.57ms, mfu 2.98%
iter 1280: loss 1.3165, time 74.32ms, mfu 3.01%
iter 1290: loss 1.3051, time 75.96ms, mfu 3.04%
iter 1300: loss 1.2826, time 74.62ms, mfu 3.07%
iter 1310: loss 1.3130, time 76.04ms, mfu 3.09%
iter 1320: loss 1.3169, time 74.35ms, mfu 3.11%
iter 1330: loss 1.2742, time 76.69ms, mfu 3.13%
iter 1340: loss 1.2843, time 75.87ms, mfu 3.14%
iter 1350: loss 1.3249, time 78.18ms, mfu 3.15%
iter 1360: loss 1.3027, time 76.40ms, mfu 3.16%
iter 1370: loss 1.3172, time 74.14ms, mfu 3.18%
iter 1380: loss 1.2975, time 76.45ms, mfu 3.18%
iter 1390: loss 1.2835, time 75.36ms, mfu 3.20%
iter 1400: loss 1.3101, time 74.29ms, mfu 3.21%
iter 1410: loss 1.2789, time 76.37ms, mfu 3.22%
iter 1420: loss 1.3003, time 75.89ms, mfu 3.22%
iter 1430: loss 1.2806, time 76.26ms, mfu 3.23%
iter 1440: loss 1.2737, time 75.44ms, mfu 3.23%
iter 1450: loss 1.2735, time 76.57ms, mfu 3.23%
iter 1460: loss 1.2901, time 76.43ms, mfu 3.24%
iter 1470: loss 1.2768, time 74.11ms, mfu 3.25%
iter 1480: loss 1.2498, time 76.61ms, mfu 3.25%
iter 1490: loss 1.2755, time 76.70ms, mfu 3.25%
step 1500: train loss 1.1869, val loss 1.4766
saving checkpoint to out-shakespeare-char-4l8h
iter 1500: loss 1.2557, time 8578.71ms, mfu 2.93%
iter 1510: loss 1.2675, time 76.84ms, mfu 2.96%
iter 1520: loss 1.2756, time 74.82ms, mfu 2.99%
iter 1530: loss 1.2816, time 77.14ms, mfu 3.02%
iter 1540: loss 1.2669, time 77.06ms, mfu 3.04%
iter 1550: loss 1.2407, time 74.73ms, mfu 3.07%
iter 1560: loss 1.2813, time 76.32ms, mfu 3.09%
iter 1570: loss 1.2659, time 74.61ms, mfu 3.11%
iter 1580: loss 1.2464, time 76.83ms, mfu 3.12%
iter 1590: loss 1.2291, time 75.07ms, mfu 3.14%
iter 1600: loss 1.2632, time 76.88ms, mfu 3.15%
iter 1610: loss 1.2710, time 75.28ms, mfu 3.17%
iter 1620: loss 1.2607, time 76.43ms, mfu 3.18%
iter 1630: loss 1.2413, time 73.96ms, mfu 3.19%
iter 1640: loss 1.2541, time 76.87ms, mfu 3.20%
iter 1650: loss 1.2600, time 76.88ms, mfu 3.20%
iter 1660: loss 1.2364, time 77.80ms, mfu 3.20%
iter 1670: loss 1.2412, time 75.89ms, mfu 3.21%
iter 1680: loss 1.2340, time 76.28ms, mfu 3.21%
iter 1690: loss 1.2292, time 75.43ms, mfu 3.22%
iter 1700: loss 1.1877, time 75.86ms, mfu 3.23%
iter 1710: loss 1.2586, time 76.61ms, mfu 3.23%
iter 1720: loss 1.1994, time 75.91ms, mfu 3.23%
iter 1730: loss 1.2628, time 75.84ms, mfu 3.24%
iter 1740: loss 1.2122, time 74.76ms, mfu 3.25%
step 1750: train loss 1.1442, val loss 1.4675
saving checkpoint to out-shakespeare-char-4l8h
iter 1750: loss 1.2097, time 8580.20ms, mfu 2.93%
iter 1760: loss 1.2452, time 76.49ms, mfu 2.96%
iter 1770: loss 1.2324, time 76.32ms, mfu 2.99%
iter 1780: loss 1.2252, time 75.57ms, mfu 3.02%
iter 1790: loss 1.2276, time 75.94ms, mfu 3.04%
iter 1800: loss 1.2362, time 76.21ms, mfu 3.07%
iter 1810: loss 1.2054, time 77.19ms, mfu 3.08%
iter 1820: loss 1.2298, time 75.23ms, mfu 3.10%
iter 1830: loss 1.2314, time 74.60ms, mfu 3.13%
iter 1840: loss 1.2187, time 75.84ms, mfu 3.14%
iter 1850: loss 1.1902, time 74.49ms, mfu 3.16%
iter 1860: loss 1.2226, time 76.63ms, mfu 3.17%
iter 1870: loss 1.2213, time 75.38ms, mfu 3.18%
iter 1880: loss 1.2103, time 77.41ms, mfu 3.19%
iter 1890: loss 1.2156, time 76.52ms, mfu 3.19%
iter 1900: loss 1.2278, time 77.56ms, mfu 3.19%
iter 1910: loss 1.1887, time 76.48ms, mfu 3.20%
iter 1920: loss 1.2411, time 74.60ms, mfu 3.21%
iter 1930: loss 1.1956, time 76.35ms, mfu 3.22%
iter 1940: loss 1.2277, time 75.95ms, mfu 3.22%
iter 1950: loss 1.2096, time 75.33ms, mfu 3.23%
iter 1960: loss 1.1996, time 76.57ms, mfu 3.23%
iter 1970: loss 1.2163, time 75.53ms, mfu 3.24%
iter 1980: loss 1.1894, time 77.93ms, mfu 3.23%
iter 1990: loss 1.1738, time 75.77ms, mfu 3.24%
step 2000: train loss 1.1020, val loss 1.4599
saving checkpoint to out-shakespeare-char-4l8h
iter 2000: loss 1.1940, time 8581.63ms, mfu 2.92%
iter 2010: loss 1.1723, time 75.15ms, mfu 2.96%
iter 2020: loss 1.1942, time 75.87ms, mfu 2.99%
iter 2030: loss 1.2037, time 76.80ms, mfu 3.01%
iter 2040: loss 1.1944, time 76.43ms, mfu 3.04%
iter 2050: loss 1.1868, time 77.69ms, mfu 3.05%
iter 2060: loss 1.1703, time 76.26ms, mfu 3.07%
iter 2070: loss 1.1953, time 75.18ms, mfu 3.10%
iter 2080: loss 1.1904, time 78.13ms, mfu 3.11%
iter 2090: loss 1.2075, time 76.11ms, mfu 3.12%
iter 2100: loss 1.1465, time 75.96ms, mfu 3.14%
iter 2110: loss 1.1611, time 77.29ms, mfu 3.15%
iter 2120: loss 1.1634, time 77.12ms, mfu 3.15%
iter 2130: loss 1.1766, time 77.14ms, mfu 3.16%
iter 2140: loss 1.1816, time 76.13ms, mfu 3.17%
iter 2150: loss 1.2063, time 76.00ms, mfu 3.18%
iter 2160: loss 1.1629, time 75.28ms, mfu 3.19%
iter 2170: loss 1.1348, time 76.85ms, mfu 3.20%
iter 2180: loss 1.2028, time 75.67ms, mfu 3.21%
iter 2190: loss 1.1603, time 77.61ms, mfu 3.21%
iter 2200: loss 1.1624, time 76.67ms, mfu 3.21%
iter 2210: loss 1.1886, time 76.11ms, mfu 3.22%
iter 2220: loss 1.1608, time 76.05ms, mfu 3.22%
iter 2230: loss 1.1932, time 73.76ms, mfu 3.24%
iter 2240: loss 1.1763, time 76.75ms, mfu 3.24%
step 2250: train loss 1.0702, val loss 1.4531
saving checkpoint to out-shakespeare-char-4l8h
iter 2250: loss 1.1566, time 8577.58ms, mfu 2.92%
iter 2260: loss 1.1570, time 77.91ms, mfu 2.94%
iter 2270: loss 1.1686, time 76.49ms, mfu 2.97%
iter 2280: loss 1.1668, time 75.38ms, mfu 3.01%
iter 2290: loss 1.1923, time 74.27ms, mfu 3.04%
iter 2300: loss 1.1385, time 76.54ms, mfu 3.06%
iter 2310: loss 1.1591, time 74.75ms, mfu 3.09%
iter 2320: loss 1.1617, time 77.69ms, mfu 3.10%
iter 2330: loss 1.1773, time 76.48ms, mfu 3.11%
iter 2340: loss 1.1718, time 76.33ms, mfu 3.13%
iter 2350: loss 1.1655, time 77.27ms, mfu 3.14%
iter 2360: loss 1.1768, time 76.21ms, mfu 3.15%
iter 2370: loss 1.1675, time 74.21ms, mfu 3.17%
iter 2380: loss 1.1613, time 75.87ms, mfu 3.18%
iter 2390: loss 1.1595, time 75.74ms, mfu 3.19%
iter 2400: loss 1.1581, time 75.87ms, mfu 3.20%
iter 2410: loss 1.1604, time 75.41ms, mfu 3.21%
iter 2420: loss 1.1837, time 76.40ms, mfu 3.21%
iter 2430: loss 1.1562, time 75.03ms, mfu 3.22%
iter 2440: loss 1.1458, time 75.50ms, mfu 3.23%
iter 2450: loss 1.1388, time 75.90ms, mfu 3.24%
iter 2460: loss 1.1339, time 74.86ms, mfu 3.24%
iter 2470: loss 1.1783, time 76.76ms, mfu 3.24%
iter 2480: loss 1.1453, time 76.34ms, mfu 3.25%
iter 2490: loss 1.1393, time 74.95ms, mfu 3.25%
step 2500: train loss 1.0465, val loss 1.4597
iter 2500: loss 1.1527, time 8151.70ms, mfu 2.93%
iter 2510: loss 1.1484, time 76.52ms, mfu 2.96%
iter 2520: loss 1.1228, time 78.11ms, mfu 2.98%
iter 2530: loss 1.1525, time 76.53ms, mfu 3.01%
iter 2540: loss 1.1006, time 76.27ms, mfu 3.04%
iter 2550: loss 1.1418, time 77.40ms, mfu 3.05%
iter 2560: loss 1.1547, time 76.12ms, mfu 3.07%
iter 2570: loss 1.1350, time 77.35ms, mfu 3.09%
iter 2580: loss 1.1165, time 77.91ms, mfu 3.10%
iter 2590: loss 1.1429, time 76.40ms, mfu 3.11%
iter 2600: loss 1.1232, time 76.38ms, mfu 3.13%
iter 2610: loss 1.1525, time 76.59ms, mfu 3.14%
iter 2620: loss 1.1322, time 74.69ms, mfu 3.16%
iter 2630: loss 1.1672, time 76.03ms, mfu 3.17%
iter 2640: loss 1.1426, time 74.89ms, mfu 3.19%
iter 2650: loss 1.1317, time 75.89ms, mfu 3.19%
iter 2660: loss 1.1185, time 75.43ms, mfu 3.21%
iter 2670: loss 1.1535, time 77.58ms, mfu 3.21%
iter 2680: loss 1.1351, time 76.49ms, mfu 3.21%
iter 2690: loss 1.0858, time 75.72ms, mfu 3.22%
iter 2700: loss 1.1343, time 76.76ms, mfu 3.22%
iter 2710: loss 1.1308, time 76.30ms, mfu 3.22%
iter 2720: loss 1.1420, time 74.65ms, mfu 3.23%
iter 2730: loss 1.0998, time 76.55ms, mfu 3.24%
iter 2740: loss 1.1365, time 76.54ms, mfu 3.24%
step 2750: train loss 1.0266, val loss 1.4563
iter 2750: loss 1.1241, time 8131.38ms, mfu 2.92%
iter 2760: loss 1.1222, time 75.47ms, mfu 2.95%
iter 2770: loss 1.1188, time 76.47ms, mfu 2.98%
iter 2780: loss 1.1698, time 75.32ms, mfu 3.02%
iter 2790: loss 1.0963, time 77.64ms, mfu 3.03%
iter 2800: loss 1.1137, time 75.59ms, mfu 3.06%
iter 2810: loss 1.1327, time 75.70ms, mfu 3.08%
iter 2820: loss 1.1244, time 77.50ms, mfu 3.10%
iter 2830: loss 1.1291, time 75.95ms, mfu 3.11%
iter 2840: loss 1.1438, time 75.53ms, mfu 3.13%
iter 2850: loss 1.1378, time 76.31ms, mfu 3.14%
iter 2860: loss 1.1125, time 74.83ms, mfu 3.16%
iter 2870: loss 1.1472, time 76.23ms, mfu 3.17%
iter 2880: loss 1.1448, time 75.02ms, mfu 3.19%
iter 2890: loss 1.1015, time 77.12ms, mfu 3.19%
iter 2900: loss 1.1230, time 75.88ms, mfu 3.20%
iter 2910: loss 1.1047, time 76.91ms, mfu 3.20%
iter 2920: loss 1.1129, time 75.05ms, mfu 3.21%
iter 2930: loss 1.1335, time 77.68ms, mfu 3.21%
iter 2940: loss 1.1131, time 75.46ms, mfu 3.22%
iter 2950: loss 1.1144, time 74.84ms, mfu 3.23%
iter 2960: loss 1.1299, time 75.97ms, mfu 3.23%
iter 2970: loss 1.1291, time 75.33ms, mfu 3.24%
iter 2980: loss 1.1346, time 77.21ms, mfu 3.24%
iter 2990: loss 1.1131, time 76.75ms, mfu 3.24%
step 3000: train loss 1.0141, val loss 1.4574
iter 3000: loss 1.1146, time 8132.75ms, mfu 2.92%
