Overriding config with config/train_tt1k.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt1k'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt1k-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_1k'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 130 (inside data/tt_1k/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.75M
num decayed parameter tensors: 42, with 17,842,944 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
iter 840: loss 0.9225, time 193.29ms, mfu 3.13%
iter 850: loss 0.8648, time 190.30ms, mfu 3.14%
iter 860: loss 0.8962, time 191.83ms, mfu 3.15%
iter 870: loss 0.8613, time 194.00ms, mfu 3.16%
iter 880: loss 0.8328, time 190.76ms, mfu 3.17%
iter 890: loss 0.7733, time 190.28ms, mfu 3.18%
iter 900: loss 0.8000, time 188.86ms, mfu 3.19%
iter 910: loss 0.7517, time 190.60ms, mfu 3.19%
iter 920: loss 0.7570, time 186.61ms, mfu 3.21%
iter 930: loss 0.6991, time 190.05ms, mfu 3.21%
iter 940: loss 0.7123, time 187.87ms, mfu 3.22%
iter 950: loss 0.6941, time 188.39ms, mfu 3.23%
iter 960: loss 0.6973, time 192.99ms, mfu 3.23%
iter 970: loss 0.6320, time 192.66ms, mfu 3.23%
iter 980: loss 0.6419, time 191.40ms, mfu 3.23%
iter 990: loss 0.6108, time 187.54ms, mfu 3.24%
step 1000: train loss 0.3128, val loss 2.4401
iter 1000: loss 0.5831, time 19137.89ms, mfu 2.92%
iter 1010: loss 0.6018, time 185.87ms, mfu 2.96%
iter 1020: loss 0.5641, time 192.69ms, mfu 2.99%
iter 1030: loss 0.5437, time 189.11ms, mfu 3.02%
iter 1040: loss 0.5390, time 185.01ms, mfu 3.05%
iter 1050: loss 0.5167, time 188.03ms, mfu 3.08%
iter 1060: loss 0.5321, time 191.93ms, mfu 3.09%
iter 1070: loss 0.4896, time 186.30ms, mfu 3.12%
iter 1080: loss 0.4719, time 194.56ms, mfu 3.12%
iter 1090: loss 0.4526, time 192.80ms, mfu 3.13%
iter 1100: loss 0.4137, time 192.48ms, mfu 3.14%
iter 1110: loss 0.4411, time 191.41ms, mfu 3.15%
iter 1120: loss 0.4339, time 192.40ms, mfu 3.16%
iter 1130: loss 0.4119, time 192.01ms, mfu 3.17%
iter 1140: loss 0.4057, time 188.27ms, mfu 3.18%
iter 1150: loss 0.3743, time 192.62ms, mfu 3.19%
iter 1160: loss 0.3787, time 188.65ms, mfu 3.20%
iter 1170: loss 0.3851, time 192.55ms, mfu 3.20%
iter 1180: loss 0.3959, time 190.26ms, mfu 3.21%
iter 1190: loss 0.3561, time 192.21ms, mfu 3.21%
iter 1200: loss 0.3488, time 188.90ms, mfu 3.22%
iter 1210: loss 0.3458, time 187.24ms, mfu 3.23%
iter 1220: loss 0.3567, time 189.60ms, mfu 3.23%
iter 1230: loss 0.3363, time 187.71ms, mfu 3.24%
iter 1240: loss 0.3265, time 191.29ms, mfu 3.24%
step 1250: train loss 0.1342, val loss 3.0267
iter 1250: loss 0.3480, time 19142.47ms, mfu 2.92%
iter 1260: loss 0.3224, time 191.97ms, mfu 2.95%
iter 1270: loss 0.3020, time 188.25ms, mfu 2.99%
iter 1280: loss 0.3097, time 188.80ms, mfu 3.02%
iter 1290: loss 0.2850, time 189.95ms, mfu 3.04%
iter 1300: loss 0.2992, time 191.32ms, mfu 3.06%
iter 1310: loss 0.2925, time 192.85ms, mfu 3.08%
iter 1320: loss 0.2894, time 186.28ms, mfu 3.10%
iter 1330: loss 0.2928, time 190.11ms, mfu 3.12%
iter 1340: loss 0.2817, time 190.21ms, mfu 3.14%
iter 1350: loss 0.2706, time 184.89ms, mfu 3.16%
iter 1360: loss 0.2755, time 192.43ms, mfu 3.16%
iter 1370: loss 0.2690, time 192.65ms, mfu 3.17%
iter 1380: loss 0.2471, time 188.34ms, mfu 3.18%
iter 1390: loss 0.2543, time 191.67ms, mfu 3.19%
iter 1400: loss 0.2610, time 191.20ms, mfu 3.20%
iter 1410: loss 0.2401, time 187.49ms, mfu 3.21%
iter 1420: loss 0.2654, time 187.89ms, mfu 3.22%
iter 1430: loss 0.2533, time 191.15ms, mfu 3.22%
iter 1440: loss 0.2474, time 184.17ms, mfu 3.24%
iter 1450: loss 0.2434, time 187.27ms, mfu 3.24%
iter 1460: loss 0.2305, time 192.81ms, mfu 3.24%
iter 1470: loss 0.2284, time 191.29ms, mfu 3.24%
iter 1480: loss 0.2322, time 190.70ms, mfu 3.24%
iter 1490: loss 0.2257, time 188.68ms, mfu 3.25%
step 1500: train loss 0.0963, val loss 3.3977
iter 1500: loss 0.2324, time 19137.93ms, mfu 2.93%
iter 1510: loss 0.2284, time 190.48ms, mfu 2.96%
iter 1520: loss 0.2211, time 185.83ms, mfu 3.00%
iter 1530: loss 0.2243, time 189.39ms, mfu 3.03%
iter 1540: loss 0.2227, time 191.08ms, mfu 3.05%
iter 1550: loss 0.2058, time 191.17ms, mfu 3.07%
iter 1560: loss 0.2183, time 187.46ms, mfu 3.09%
iter 1570: loss 0.2128, time 189.56ms, mfu 3.11%
iter 1580: loss 0.2191, time 195.55ms, mfu 3.12%
iter 1590: loss 0.2125, time 189.07ms, mfu 3.14%
iter 1600: loss 0.1989, time 183.80ms, mfu 3.16%
iter 1610: loss 0.2007, time 191.83ms, mfu 3.17%
iter 1620: loss 0.2143, time 191.36ms, mfu 3.18%
iter 1630: loss 0.2018, time 183.22ms, mfu 3.20%
iter 1640: loss 0.1996, time 187.30ms, mfu 3.21%
iter 1650: loss 0.2040, time 189.76ms, mfu 3.22%
iter 1660: loss 0.1949, time 187.60ms, mfu 3.23%
iter 1670: loss 0.1928, time 189.81ms, mfu 3.23%
iter 1680: loss 0.1907, time 193.89ms, mfu 3.23%
iter 1690: loss 0.1832, time 191.15ms, mfu 3.23%
iter 1700: loss 0.1874, time 190.97ms, mfu 3.23%
iter 1710: loss 0.1967, time 190.76ms, mfu 3.23%
iter 1720: loss 0.1869, time 187.96ms, mfu 3.24%
iter 1730: loss 0.1829, time 184.68ms, mfu 3.25%
iter 1740: loss 0.1799, time 187.20ms, mfu 3.26%
step 1750: train loss 0.0850, val loss 3.5691
iter 1750: loss 0.1849, time 19225.07ms, mfu 2.94%
iter 1760: loss 0.1786, time 189.63ms, mfu 2.97%
iter 1770: loss 0.1877, time 191.06ms, mfu 3.00%
iter 1780: loss 0.1838, time 186.15ms, mfu 3.03%
iter 1790: loss 0.1751, time 194.33ms, mfu 3.05%
iter 1800: loss 0.1739, time 190.36ms, mfu 3.07%
iter 1810: loss 0.1774, time 188.69ms, mfu 3.09%
iter 1820: loss 0.1796, time 192.09ms, mfu 3.11%
iter 1830: loss 0.1741, time 188.04ms, mfu 3.13%
iter 1840: loss 0.1667, time 191.10ms, mfu 3.14%
iter 1850: loss 0.1768, time 189.59ms, mfu 3.15%
iter 1860: loss 0.1677, time 191.72ms, mfu 3.16%
iter 1870: loss 0.1740, time 189.74ms, mfu 3.17%
iter 1880: loss 0.1651, time 191.38ms, mfu 3.18%
iter 1890: loss 0.1555, time 184.64ms, mfu 3.20%
iter 1900: loss 0.1672, time 191.44ms, mfu 3.20%
iter 1910: loss 0.1575, time 190.38ms, mfu 3.21%
iter 1920: loss 0.1626, time 188.88ms, mfu 3.22%
iter 1930: loss 0.1521, time 191.63ms, mfu 3.22%
iter 1940: loss 0.1594, time 191.63ms, mfu 3.22%
iter 1950: loss 0.1519, time 190.23ms, mfu 3.23%
iter 1960: loss 0.1498, time 190.61ms, mfu 3.23%
iter 1970: loss 0.1623, time 189.70ms, mfu 3.23%
iter 1980: loss 0.1599, time 184.17ms, mfu 3.25%
iter 1990: loss 0.1608, time 187.49ms, mfu 3.25%
step 2000: train loss 0.0772, val loss 3.6774
iter 2000: loss 0.1519, time 19093.58ms, mfu 2.93%
iter 2010: loss 0.1538, time 186.85ms, mfu 2.97%
iter 2020: loss 0.1535, time 188.52ms, mfu 3.00%
iter 2030: loss 0.1524, time 189.77ms, mfu 3.03%
iter 2040: loss 0.1520, time 186.27ms, mfu 3.06%
iter 2050: loss 0.1444, time 190.70ms, mfu 3.08%
iter 2060: loss 0.1497, time 191.85ms, mfu 3.10%
iter 2070: loss 0.1484, time 189.17ms, mfu 3.12%
iter 2080: loss 0.1492, time 185.91ms, mfu 3.14%
iter 2090: loss 0.1504, time 191.56ms, mfu 3.15%
iter 2100: loss 0.1396, time 190.45ms, mfu 3.16%
iter 2110: loss 0.1333, time 189.42ms, mfu 3.17%
iter 2120: loss 0.1408, time 191.08ms, mfu 3.18%
iter 2130: loss 0.1465, time 181.72ms, mfu 3.20%
iter 2140: loss 0.1375, time 190.40ms, mfu 3.21%
iter 2150: loss 0.1462, time 190.91ms, mfu 3.21%
iter 2160: loss 0.1299, time 189.09ms, mfu 3.22%
iter 2170: loss 0.1333, time 187.99ms, mfu 3.23%
iter 2180: loss 0.1427, time 188.31ms, mfu 3.24%
iter 2190: loss 0.1384, time 189.04ms, mfu 3.24%
iter 2200: loss 0.1307, time 191.92ms, mfu 3.24%
iter 2210: loss 0.1350, time 190.51ms, mfu 3.24%
iter 2220: loss 0.1312, time 190.52ms, mfu 3.25%
iter 2230: loss 0.1356, time 193.76ms, mfu 3.24%
iter 2240: loss 0.1378, time 187.67ms, mfu 3.25%
step 2250: train loss 0.0699, val loss 3.9223
iter 2250: loss 0.1369, time 19210.17ms, mfu 2.93%
iter 2260: loss 0.1365, time 188.94ms, mfu 2.96%
iter 2270: loss 0.1316, time 189.72ms, mfu 2.99%
iter 2280: loss 0.1346, time 190.47ms, mfu 3.02%
iter 2290: loss 0.1344, time 190.41ms, mfu 3.04%
iter 2300: loss 0.1334, time 188.24ms, mfu 3.07%
iter 2310: loss 0.1304, time 189.37ms, mfu 3.09%
iter 2320: loss 0.1246, time 190.51ms, mfu 3.11%
iter 2330: loss 0.1304, time 191.95ms, mfu 3.12%
iter 2340: loss 0.1291, time 190.13ms, mfu 3.14%
iter 2350: loss 0.1217, time 186.57ms, mfu 3.16%
iter 2360: loss 0.1293, time 190.72ms, mfu 3.17%
iter 2370: loss 0.1161, time 187.98ms, mfu 3.18%
iter 2380: loss 0.1254, time 187.13ms, mfu 3.19%
iter 2390: loss 0.1199, time 193.70ms, mfu 3.19%
iter 2400: loss 0.1162, time 192.91ms, mfu 3.20%
iter 2410: loss 0.1232, time 187.91ms, mfu 3.21%
iter 2420: loss 0.1266, time 186.31ms, mfu 3.22%
iter 2430: loss 0.1209, time 191.80ms, mfu 3.22%
iter 2440: loss 0.1232, time 188.40ms, mfu 3.23%
iter 2450: loss 0.1219, time 185.37ms, mfu 3.24%
iter 2460: loss 0.1184, time 190.44ms, mfu 3.24%
iter 2470: loss 0.1211, time 185.19ms, mfu 3.26%
iter 2480: loss 0.1096, time 191.51ms, mfu 3.25%
iter 2490: loss 0.1184, time 189.50ms, mfu 3.26%
step 2500: train loss 0.0656, val loss 3.9022
iter 2500: loss 0.1181, time 19172.67ms, mfu 2.93%
iter 2510: loss 0.1146, time 189.44ms, mfu 2.97%
iter 2520: loss 0.1145, time 188.41ms, mfu 3.00%
iter 2530: loss 0.1266, time 190.48ms, mfu 3.03%
iter 2540: loss 0.1151, time 192.53ms, mfu 3.05%
iter 2550: loss 0.1179, time 193.89ms, mfu 3.06%
iter 2560: loss 0.1161, time 186.54ms, mfu 3.09%
iter 2570: loss 0.1133, time 191.08ms, mfu 3.11%
iter 2580: loss 0.1228, time 188.33ms, mfu 3.13%
iter 2590: loss 0.1104, time 194.06ms, mfu 3.13%
iter 2600: loss 0.1104, time 187.31ms, mfu 3.15%
iter 2610: loss 0.1096, time 191.45ms, mfu 3.16%
iter 2620: loss 0.1121, time 187.94ms, mfu 3.18%
iter 2630: loss 0.1112, time 192.09ms, mfu 3.18%
iter 2640: loss 0.1079, time 193.68ms, mfu 3.18%
iter 2650: loss 0.1075, time 192.46ms, mfu 3.19%
iter 2660: loss 0.1086, time 189.43ms, mfu 3.20%
iter 2670: loss 0.1058, time 190.59ms, mfu 3.20%
iter 2680: loss 0.1095, time 184.16ms, mfu 3.22%
iter 2690: loss 0.1073, time 189.13ms, mfu 3.23%
iter 2700: loss 0.1049, time 191.58ms, mfu 3.23%
iter 2710: loss 0.1060, time 185.58ms, mfu 3.24%
iter 2720: loss 0.1099, time 188.80ms, mfu 3.25%
iter 2730: loss 0.1072, time 186.49ms, mfu 3.25%
iter 2740: loss 0.1026, time 183.38ms, mfu 3.27%
step 2750: train loss 0.0614, val loss 4.0962
iter 2750: loss 0.1010, time 19138.32ms, mfu 2.94%
iter 2760: loss 0.1032, time 190.50ms, mfu 2.98%
iter 2770: loss 0.1073, time 192.05ms, mfu 3.00%
iter 2780: loss 0.1056, time 190.31ms, mfu 3.03%
iter 2790: loss 0.1024, time 188.02ms, mfu 3.06%
iter 2800: loss 0.1023, time 190.69ms, mfu 3.08%
iter 2810: loss 0.1037, time 189.84ms, mfu 3.10%
iter 2820: loss 0.1005, time 189.86ms, mfu 3.11%
iter 2830: loss 0.0985, time 189.01ms, mfu 3.13%
iter 2840: loss 0.1072, time 186.16ms, mfu 3.15%
iter 2850: loss 0.0961, time 190.60ms, mfu 3.16%
iter 2860: loss 0.1001, time 192.35ms, mfu 3.17%
iter 2870: loss 0.0967, time 189.67ms, mfu 3.18%
iter 2880: loss 0.1007, time 187.52ms, mfu 3.19%
iter 2890: loss 0.1047, time 190.40ms, mfu 3.20%
iter 2900: loss 0.0936, time 186.56ms, mfu 3.21%
iter 2910: loss 0.1010, time 187.05ms, mfu 3.22%
iter 2920: loss 0.0979, time 190.01ms, mfu 3.23%
iter 2930: loss 0.0966, time 190.13ms, mfu 3.23%
iter 2940: loss 0.0969, time 188.46ms, mfu 3.24%
iter 2950: loss 0.1063, time 184.26ms, mfu 3.25%
iter 2960: loss 0.0939, time 188.66ms, mfu 3.26%
iter 2970: loss 0.0895, time 188.99ms, mfu 3.26%
iter 2980: loss 0.1002, time 188.27ms, mfu 3.26%
iter 2990: loss 0.0961, time 191.40ms, mfu 3.26%
step 3000: train loss 0.0596, val loss 4.1311
iter 3000: loss 0.0915, time 19181.43ms, mfu 2.94%
iter 3010: loss 0.0909, time 189.80ms, mfu 2.97%
iter 3020: loss 0.0952, time 189.00ms, mfu 3.00%
iter 3030: loss 0.0939, time 186.38ms, mfu 3.04%
iter 3040: loss 0.0936, time 192.45ms, mfu 3.06%
iter 3050: loss 0.0961, time 188.58ms, mfu 3.08%
iter 3060: loss 0.0947, time 182.77ms, mfu 3.11%
iter 3070: loss 0.0938, time 192.84ms, mfu 3.12%
iter 3080: loss 0.0912, time 185.23ms, mfu 3.15%
iter 3090: loss 0.0933, time 191.18ms, mfu 3.16%
iter 3100: loss 0.0890, time 188.87ms, mfu 3.17%
iter 3110: loss 0.0939, time 192.94ms, mfu 3.17%
iter 3120: loss 0.0914, time 187.07ms, mfu 3.19%
iter 3130: loss 0.0891, time 190.10ms, mfu 3.20%
iter 3140: loss 0.0862, time 191.21ms, mfu 3.20%
iter 3150: loss 0.0907, time 185.23ms, mfu 3.22%
iter 3160: loss 0.0938, time 190.59ms, mfu 3.22%
iter 3170: loss 0.0849, time 192.34ms, mfu 3.22%
iter 3180: loss 0.0867, time 189.85ms, mfu 3.23%
iter 3190: loss 0.0915, time 187.63ms, mfu 3.24%
iter 3200: loss 0.0874, time 187.11ms, mfu 3.24%
iter 3210: loss 0.0829, time 189.10ms, mfu 3.25%
iter 3220: loss 0.0859, time 188.60ms, mfu 3.25%
iter 3230: loss 0.0834, time 189.25ms, mfu 3.26%
iter 3240: loss 0.0804, time 191.90ms, mfu 3.25%
step 3250: train loss 0.0565, val loss 4.2653
iter 3250: loss 0.0872, time 19167.64ms, mfu 2.93%
iter 3260: loss 0.0876, time 192.01ms, mfu 2.96%
iter 3270: loss 0.0865, time 188.67ms, mfu 3.00%
iter 3280: loss 0.0884, time 193.85ms, mfu 3.02%
iter 3290: loss 0.0892, time 189.43ms, mfu 3.04%
iter 3300: loss 0.0875, time 189.90ms, mfu 3.07%
iter 3310: loss 0.0799, time 191.61ms, mfu 3.08%
iter 3320: loss 0.0876, time 187.45ms, mfu 3.11%
iter 3330: loss 0.0849, time 193.16ms, mfu 3.12%
iter 3340: loss 0.0853, time 192.41ms, mfu 3.13%
iter 3350: loss 0.0799, time 185.27ms, mfu 3.15%
iter 3360: loss 0.0813, time 187.54ms, mfu 3.17%
iter 3370: loss 0.0855, time 189.92ms, mfu 3.18%
iter 3380: loss 0.0816, time 192.15ms, mfu 3.18%
iter 3390: loss 0.0862, time 191.27ms, mfu 3.19%
iter 3400: loss 0.0870, time 184.73ms, mfu 3.21%
iter 3410: loss 0.0788, time 189.39ms, mfu 3.21%
iter 3420: loss 0.0778, time 192.39ms, mfu 3.22%
iter 3430: loss 0.0801, time 184.04ms, mfu 3.23%
iter 3440: loss 0.0799, time 185.95ms, mfu 3.24%
iter 3450: loss 0.0785, time 188.24ms, mfu 3.25%
iter 3460: loss 0.0810, time 187.43ms, mfu 3.26%
iter 3470: loss 0.0818, time 186.74ms, mfu 3.26%
iter 3480: loss 0.0851, time 185.88ms, mfu 3.27%
iter 3490: loss 0.0840, time 191.09ms, mfu 3.27%
step 3500: train loss 0.0542, val loss 4.3371
iter 3500: loss 0.0793, time 19099.44ms, mfu 2.94%
iter 3510: loss 0.0807, time 185.92ms, mfu 2.98%
iter 3520: loss 0.0791, time 183.47ms, mfu 3.02%
iter 3530: loss 0.0746, time 190.40ms, mfu 3.05%
iter 3540: loss 0.0742, time 186.48ms, mfu 3.08%
iter 3550: loss 0.0782, time 187.70ms, mfu 3.10%
iter 3560: loss 0.0752, time 186.19ms, mfu 3.12%
iter 3570: loss 0.0760, time 185.85ms, mfu 3.15%
iter 3580: loss 0.0751, time 185.13ms, mfu 3.17%
iter 3590: loss 0.0748, time 184.26ms, mfu 3.19%
iter 3600: loss 0.0803, time 191.88ms, mfu 3.19%
iter 3610: loss 0.0790, time 190.30ms, mfu 3.20%
iter 3620: loss 0.0773, time 184.85ms, mfu 3.22%
iter 3630: loss 0.0742, time 187.98ms, mfu 3.22%
iter 3640: loss 0.0743, time 188.23ms, mfu 3.23%
iter 3650: loss 0.0784, time 190.80ms, mfu 3.23%
iter 3660: loss 0.0722, time 188.76ms, mfu 3.24%
iter 3670: loss 0.0737, time 187.25ms, mfu 3.25%
iter 3680: loss 0.0746, time 189.83ms, mfu 3.25%
iter 3690: loss 0.0768, time 189.85ms, mfu 3.25%
iter 3700: loss 0.0769, time 187.80ms, mfu 3.26%
iter 3710: loss 0.0802, time 193.14ms, mfu 3.25%
iter 3720: loss 0.0760, time 188.88ms, mfu 3.26%
iter 3730: loss 0.0681, time 191.55ms, mfu 3.26%
iter 3740: loss 0.0725, time 187.07ms, mfu 3.26%
step 3750: train loss 0.0523, val loss 4.4707
iter 3750: loss 0.0750, time 19193.02ms, mfu 2.94%
iter 3760: loss 0.0717, time 191.61ms, mfu 2.97%
iter 3770: loss 0.0703, time 190.11ms, mfu 3.00%
iter 3780: loss 0.0760, time 190.11ms, mfu 3.03%
iter 3790: loss 0.0703, time 183.13ms, mfu 3.06%
iter 3800: loss 0.0691, time 191.79ms, mfu 3.08%
iter 3810: loss 0.0687, time 191.40ms, mfu 3.10%
iter 3820: loss 0.0759, time 186.52ms, mfu 3.12%
iter 3830: loss 0.0739, time 189.06ms, mfu 3.14%
iter 3840: loss 0.0723, time 184.57ms, mfu 3.16%
iter 3850: loss 0.0719, time 185.66ms, mfu 3.18%
iter 3860: loss 0.0731, time 189.14ms, mfu 3.19%
iter 3870: loss 0.0726, time 182.46ms, mfu 3.21%
iter 3880: loss 0.0722, time 184.55ms, mfu 3.23%
iter 3890: loss 0.0748, time 189.25ms, mfu 3.23%
iter 3900: loss 0.0673, time 182.79ms, mfu 3.25%
iter 3910: loss 0.0703, time 188.03ms, mfu 3.25%
iter 3920: loss 0.0662, time 187.70ms, mfu 3.26%
iter 3930: loss 0.0682, time 189.76ms, mfu 3.26%
iter 3940: loss 0.0681, time 189.05ms, mfu 3.26%
iter 3950: loss 0.0700, time 186.26ms, mfu 3.27%
iter 3960: loss 0.0716, time 184.75ms, mfu 3.28%
iter 3970: loss 0.0695, time 185.50ms, mfu 3.29%
iter 3980: loss 0.0646, time 183.29ms, mfu 3.30%
iter 3990: loss 0.0669, time 183.35ms, mfu 3.31%
step 4000: train loss 0.0511, val loss 4.5127
iter 4000: loss 0.0703, time 19102.94ms, mfu 2.98%
