Overriding config with hw/4l6h/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char-4l6h'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 4
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 3000
lr_decay_iters = 3000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 7.11M
num decayed parameter tensors: 18, with 7,201,152 parameters
num non-decayed parameter tensors: 9, with 3,456 parameters
iter 820: loss 1.4672, time 72.97ms, mfu 3.16%
iter 830: loss 1.4217, time 72.35ms, mfu 3.19%
iter 840: loss 1.4448, time 75.92ms, mfu 3.20%
iter 850: loss 1.4339, time 75.95ms, mfu 3.21%
iter 860: loss 1.4469, time 74.78ms, mfu 3.22%
iter 870: loss 1.4844, time 75.15ms, mfu 3.23%
iter 880: loss 1.4703, time 74.16ms, mfu 3.24%
iter 890: loss 1.4003, time 73.09ms, mfu 3.26%
iter 900: loss 1.4104, time 73.23ms, mfu 3.27%
iter 910: loss 1.4266, time 75.39ms, mfu 3.27%
iter 920: loss 1.4294, time 73.99ms, mfu 3.28%
iter 930: loss 1.4068, time 74.42ms, mfu 3.29%
iter 940: loss 1.4518, time 74.43ms, mfu 3.29%
iter 950: loss 1.4444, time 75.25ms, mfu 3.29%
iter 960: loss 1.3978, time 75.73ms, mfu 3.29%
iter 970: loss 1.4270, time 75.75ms, mfu 3.29%
iter 980: loss 1.4158, time 74.89ms, mfu 3.29%
iter 990: loss 1.3918, time 73.97ms, mfu 3.30%
step 1000: train loss 1.3100, val loss 1.5491
saving checkpoint to out-shakespeare-char-4l6h
iter 1000: loss 1.3854, time 8550.00ms, mfu 2.97%
iter 1010: loss 1.4223, time 73.58ms, mfu 3.01%
iter 1020: loss 1.3732, time 73.75ms, mfu 3.05%
iter 1030: loss 1.3788, time 75.19ms, mfu 3.08%
iter 1040: loss 1.4087, time 73.92ms, mfu 3.11%
iter 1050: loss 1.3876, time 73.36ms, mfu 3.13%
iter 1060: loss 1.3915, time 74.97ms, mfu 3.15%
iter 1070: loss 1.3541, time 73.33ms, mfu 3.18%
iter 1080: loss 1.3882, time 72.73ms, mfu 3.20%
iter 1090: loss 1.3601, time 76.85ms, mfu 3.20%
iter 1100: loss 1.3701, time 76.44ms, mfu 3.21%
iter 1110: loss 1.3758, time 75.99ms, mfu 3.22%
iter 1120: loss 1.3720, time 75.73ms, mfu 3.22%
iter 1130: loss 1.3779, time 75.85ms, mfu 3.23%
iter 1140: loss 1.3667, time 75.39ms, mfu 3.23%
iter 1150: loss 1.3469, time 73.62ms, mfu 3.25%
iter 1160: loss 1.3728, time 73.82ms, mfu 3.26%
iter 1170: loss 1.3613, time 74.87ms, mfu 3.27%
iter 1180: loss 1.3248, time 73.16ms, mfu 3.28%
iter 1190: loss 1.3261, time 76.70ms, mfu 3.28%
iter 1200: loss 1.3346, time 76.51ms, mfu 3.27%
iter 1210: loss 1.3771, time 72.70ms, mfu 3.29%
iter 1220: loss 1.3610, time 74.75ms, mfu 3.29%
iter 1230: loss 1.3500, time 75.69ms, mfu 3.29%
iter 1240: loss 1.3765, time 75.03ms, mfu 3.29%
step 1250: train loss 1.2472, val loss 1.5069
saving checkpoint to out-shakespeare-char-4l6h
iter 1250: loss 1.3375, time 8524.42ms, mfu 2.97%
iter 1260: loss 1.3218, time 73.50ms, mfu 3.01%
iter 1270: loss 1.3389, time 72.39ms, mfu 3.05%
iter 1280: loss 1.3332, time 76.27ms, mfu 3.07%
iter 1290: loss 1.3270, time 75.85ms, mfu 3.09%
iter 1300: loss 1.3036, time 76.64ms, mfu 3.11%
iter 1310: loss 1.3325, time 75.65ms, mfu 3.13%
iter 1320: loss 1.3437, time 75.27ms, mfu 3.14%
iter 1330: loss 1.2919, time 75.80ms, mfu 3.16%
iter 1340: loss 1.3021, time 75.23ms, mfu 3.17%
iter 1350: loss 1.3401, time 74.74ms, mfu 3.19%
iter 1360: loss 1.3148, time 75.36ms, mfu 3.20%
iter 1370: loss 1.3372, time 76.59ms, mfu 3.20%
iter 1380: loss 1.3111, time 75.39ms, mfu 3.21%
iter 1390: loss 1.2973, time 73.08ms, mfu 3.23%
iter 1400: loss 1.3320, time 76.62ms, mfu 3.23%
iter 1410: loss 1.2889, time 73.96ms, mfu 3.25%
iter 1420: loss 1.3192, time 76.56ms, mfu 3.25%
iter 1430: loss 1.2960, time 74.70ms, mfu 3.25%
iter 1440: loss 1.2928, time 76.18ms, mfu 3.26%
iter 1450: loss 1.2905, time 75.12ms, mfu 3.26%
iter 1460: loss 1.3097, time 74.24ms, mfu 3.27%
iter 1470: loss 1.2932, time 73.63ms, mfu 3.28%
iter 1480: loss 1.2633, time 74.54ms, mfu 3.29%
iter 1490: loss 1.3015, time 73.24ms, mfu 3.30%
step 1500: train loss 1.2005, val loss 1.4819
saving checkpoint to out-shakespeare-char-4l6h
iter 1500: loss 1.2767, time 8555.46ms, mfu 2.97%
iter 1510: loss 1.2912, time 76.67ms, mfu 3.00%
iter 1520: loss 1.2966, time 75.58ms, mfu 3.03%
iter 1530: loss 1.2969, time 75.38ms, mfu 3.05%
iter 1540: loss 1.2797, time 75.72ms, mfu 3.08%
iter 1550: loss 1.2556, time 73.43ms, mfu 3.11%
iter 1560: loss 1.2934, time 75.74ms, mfu 3.13%
iter 1570: loss 1.2941, time 74.00ms, mfu 3.15%
iter 1580: loss 1.2668, time 73.86ms, mfu 3.17%
iter 1590: loss 1.2511, time 74.31ms, mfu 3.19%
iter 1600: loss 1.2819, time 73.96ms, mfu 3.21%
iter 1610: loss 1.2949, time 74.39ms, mfu 3.22%
iter 1620: loss 1.2710, time 76.87ms, mfu 3.22%
iter 1630: loss 1.2472, time 77.41ms, mfu 3.22%
iter 1640: loss 1.2680, time 76.86ms, mfu 3.22%
iter 1650: loss 1.2700, time 76.37ms, mfu 3.23%
iter 1660: loss 1.2553, time 75.15ms, mfu 3.23%
iter 1670: loss 1.2595, time 75.16ms, mfu 3.24%
iter 1680: loss 1.2482, time 73.77ms, mfu 3.25%
iter 1690: loss 1.2450, time 74.41ms, mfu 3.26%
iter 1700: loss 1.2142, time 74.70ms, mfu 3.27%
iter 1710: loss 1.2796, time 75.88ms, mfu 3.27%
iter 1720: loss 1.2144, time 75.05ms, mfu 3.27%
iter 1730: loss 1.2906, time 75.29ms, mfu 3.28%
iter 1740: loss 1.2307, time 74.74ms, mfu 3.28%
step 1750: train loss 1.1577, val loss 1.4662
saving checkpoint to out-shakespeare-char-4l6h
iter 1750: loss 1.2303, time 8681.16ms, mfu 2.96%
iter 1760: loss 1.2602, time 73.26ms, mfu 3.00%
iter 1770: loss 1.2478, time 75.13ms, mfu 3.03%
iter 1780: loss 1.2403, time 74.73ms, mfu 3.06%
iter 1790: loss 1.2395, time 73.86ms, mfu 3.09%
iter 1800: loss 1.2445, time 75.43ms, mfu 3.11%
iter 1810: loss 1.2202, time 74.88ms, mfu 3.13%
iter 1820: loss 1.2498, time 73.55ms, mfu 3.16%
iter 1830: loss 1.2464, time 74.85ms, mfu 3.17%
iter 1840: loss 1.2459, time 75.00ms, mfu 3.19%
iter 1850: loss 1.2014, time 74.72ms, mfu 3.20%
iter 1860: loss 1.2430, time 74.50ms, mfu 3.22%
iter 1870: loss 1.2435, time 75.20ms, mfu 3.23%
iter 1880: loss 1.2327, time 74.34ms, mfu 3.24%
iter 1890: loss 1.2306, time 76.80ms, mfu 3.24%
iter 1900: loss 1.2441, time 74.95ms, mfu 3.25%
iter 1910: loss 1.2045, time 75.87ms, mfu 3.25%
iter 1920: loss 1.2604, time 75.45ms, mfu 3.25%
iter 1930: loss 1.2171, time 74.84ms, mfu 3.26%
iter 1940: loss 1.2465, time 75.62ms, mfu 3.26%
iter 1950: loss 1.2262, time 73.74ms, mfu 3.27%
iter 1960: loss 1.2122, time 74.93ms, mfu 3.28%
iter 1970: loss 1.2382, time 74.56ms, mfu 3.28%
iter 1980: loss 1.2053, time 74.22ms, mfu 3.29%
iter 1990: loss 1.1860, time 74.46ms, mfu 3.30%
step 2000: train loss 1.1200, val loss 1.4596
saving checkpoint to out-shakespeare-char-4l6h
iter 2000: loss 1.2251, time 8576.61ms, mfu 2.97%
iter 2010: loss 1.1839, time 74.57ms, mfu 3.01%
iter 2020: loss 1.2112, time 74.11ms, mfu 3.04%
iter 2030: loss 1.2221, time 73.23ms, mfu 3.08%
iter 2040: loss 1.2132, time 72.90ms, mfu 3.11%
iter 2050: loss 1.2045, time 76.45ms, mfu 3.12%
iter 2060: loss 1.1877, time 75.56ms, mfu 3.14%
iter 2070: loss 1.2066, time 75.17ms, mfu 3.16%
iter 2080: loss 1.2161, time 76.16ms, mfu 3.17%
iter 2090: loss 1.2270, time 76.00ms, mfu 3.18%
iter 2100: loss 1.1669, time 76.70ms, mfu 3.19%
iter 2110: loss 1.1705, time 75.35ms, mfu 3.20%
iter 2120: loss 1.1715, time 75.87ms, mfu 3.20%
iter 2130: loss 1.1986, time 75.41ms, mfu 3.21%
iter 2140: loss 1.1948, time 75.79ms, mfu 3.22%
iter 2150: loss 1.2219, time 74.09ms, mfu 3.23%
iter 2160: loss 1.1836, time 74.86ms, mfu 3.24%
iter 2170: loss 1.1595, time 74.88ms, mfu 3.25%
iter 2180: loss 1.2203, time 75.73ms, mfu 3.25%
iter 2190: loss 1.1777, time 75.22ms, mfu 3.26%
iter 2200: loss 1.1839, time 75.87ms, mfu 3.26%
iter 2210: loss 1.1907, time 76.34ms, mfu 3.26%
iter 2220: loss 1.1796, time 77.09ms, mfu 3.26%
iter 2230: loss 1.2115, time 76.93ms, mfu 3.25%
iter 2240: loss 1.1879, time 76.47ms, mfu 3.25%
step 2250: train loss 1.0903, val loss 1.4583
saving checkpoint to out-shakespeare-char-4l6h
iter 2250: loss 1.1782, time 8572.37ms, mfu 2.93%
iter 2260: loss 1.1802, time 75.41ms, mfu 2.97%
iter 2270: loss 1.1869, time 75.46ms, mfu 3.00%
iter 2280: loss 1.1902, time 77.08ms, mfu 3.02%
iter 2290: loss 1.2135, time 76.46ms, mfu 3.05%
iter 2300: loss 1.1572, time 76.80ms, mfu 3.07%
iter 2310: loss 1.1831, time 73.94ms, mfu 3.10%
iter 2320: loss 1.1865, time 76.99ms, mfu 3.11%
iter 2330: loss 1.1912, time 76.49ms, mfu 3.12%
iter 2340: loss 1.1945, time 74.96ms, mfu 3.14%
iter 2350: loss 1.1801, time 76.36ms, mfu 3.15%
iter 2360: loss 1.1926, time 75.79ms, mfu 3.17%
iter 2370: loss 1.1896, time 75.08ms, mfu 3.18%
iter 2380: loss 1.1753, time 76.19ms, mfu 3.19%
iter 2390: loss 1.1830, time 76.71ms, mfu 3.19%
iter 2400: loss 1.1793, time 76.78ms, mfu 3.20%
iter 2410: loss 1.1786, time 75.47ms, mfu 3.21%
iter 2420: loss 1.2092, time 76.88ms, mfu 3.21%
iter 2430: loss 1.1754, time 74.85ms, mfu 3.22%
iter 2440: loss 1.1674, time 73.66ms, mfu 3.24%
iter 2450: loss 1.1521, time 77.64ms, mfu 3.23%
iter 2460: loss 1.1580, time 74.04ms, mfu 3.25%
iter 2470: loss 1.1902, time 74.44ms, mfu 3.26%
iter 2480: loss 1.1686, time 73.22ms, mfu 3.27%
iter 2490: loss 1.1683, time 73.52ms, mfu 3.28%
step 2500: train loss 1.0668, val loss 1.4658
iter 2500: loss 1.1758, time 8124.99ms, mfu 2.96%
iter 2510: loss 1.1714, time 73.61ms, mfu 3.00%
iter 2520: loss 1.1443, time 74.57ms, mfu 3.03%
iter 2530: loss 1.1749, time 76.09ms, mfu 3.06%
iter 2540: loss 1.1214, time 75.18ms, mfu 3.08%
iter 2550: loss 1.1623, time 74.68ms, mfu 3.11%
iter 2560: loss 1.1717, time 73.01ms, mfu 3.14%
iter 2570: loss 1.1545, time 74.80ms, mfu 3.15%
iter 2580: loss 1.1396, time 75.74ms, mfu 3.17%
iter 2590: loss 1.1656, time 76.20ms, mfu 3.18%
iter 2600: loss 1.1406, time 77.44ms, mfu 3.18%
iter 2610: loss 1.1629, time 74.85ms, mfu 3.19%
iter 2620: loss 1.1524, time 75.13ms, mfu 3.21%
iter 2630: loss 1.1824, time 75.10ms, mfu 3.22%
iter 2640: loss 1.1583, time 75.74ms, mfu 3.22%
iter 2650: loss 1.1554, time 75.38ms, mfu 3.23%
iter 2660: loss 1.1482, time 76.14ms, mfu 3.23%
iter 2670: loss 1.1768, time 75.51ms, mfu 3.24%
iter 2680: loss 1.1523, time 75.74ms, mfu 3.24%
iter 2690: loss 1.1082, time 76.36ms, mfu 3.25%
iter 2700: loss 1.1477, time 75.63ms, mfu 3.25%
iter 2710: loss 1.1475, time 75.56ms, mfu 3.25%
iter 2720: loss 1.1657, time 75.58ms, mfu 3.26%
iter 2730: loss 1.1259, time 74.47ms, mfu 3.27%
iter 2740: loss 1.1567, time 74.18ms, mfu 3.27%
step 2750: train loss 1.0466, val loss 1.4598
iter 2750: loss 1.1501, time 8124.01ms, mfu 2.95%
iter 2760: loss 1.1419, time 74.47ms, mfu 2.99%
iter 2770: loss 1.1397, time 74.45ms, mfu 3.02%
iter 2780: loss 1.2000, time 76.64ms, mfu 3.05%
iter 2790: loss 1.1172, time 74.82ms, mfu 3.07%
iter 2800: loss 1.1374, time 76.42ms, mfu 3.09%
iter 2810: loss 1.1566, time 77.35ms, mfu 3.10%
iter 2820: loss 1.1492, time 75.88ms, mfu 3.12%
iter 2830: loss 1.1510, time 75.07ms, mfu 3.14%
iter 2840: loss 1.1720, time 75.84ms, mfu 3.15%
iter 2850: loss 1.1511, time 76.32ms, mfu 3.16%
iter 2860: loss 1.1397, time 75.93ms, mfu 3.18%
iter 2870: loss 1.1638, time 76.36ms, mfu 3.18%
iter 2880: loss 1.1607, time 77.28ms, mfu 3.19%
iter 2890: loss 1.1251, time 76.42ms, mfu 3.19%
iter 2900: loss 1.1374, time 76.47ms, mfu 3.20%
iter 2910: loss 1.1234, time 75.45ms, mfu 3.21%
iter 2920: loss 1.1279, time 75.05ms, mfu 3.22%
iter 2930: loss 1.1485, time 73.88ms, mfu 3.23%
iter 2940: loss 1.1316, time 74.01ms, mfu 3.25%
iter 2950: loss 1.1446, time 74.43ms, mfu 3.26%
iter 2960: loss 1.1503, time 75.20ms, mfu 3.26%
iter 2970: loss 1.1589, time 75.40ms, mfu 3.27%
iter 2980: loss 1.1578, time 73.87ms, mfu 3.28%
iter 2990: loss 1.1273, time 73.36ms, mfu 3.29%
step 3000: train loss 1.0344, val loss 1.4575
saving checkpoint to out-shakespeare-char-4l6h
iter 3000: loss 1.1282, time 8558.42ms, mfu 2.96%
